"Replicate"	"Flowcell"	"Run"	"Locus"	"X.SampleID"	"Ecotype"	"Year"	"mon"	"month_2"	"Day"	"Experiment"	"Month"	"Combi"	"label"	"Group"	"numFtrad_Otu_s"	"c__Agaricomycetes_unclassified"	"c__Agaricostilbomycetes_unclassified"	"c__Arthoniomycetes_unclassified"	"c__Dothideomycetes_unclassified"	"c__Lecanoromycetes_unclassified"	"c__Leotiomycetes_unclassified"	"c__Microbotryomycetes_unclassified"	"c__Sordariomycetes_unclassified"	"c__Tremellomycetes_unclassified"	"k__Fungi_unclassified"	"o__Acrospermales"	"o__Agaricales"	"o__Agaricostilbales"	"o__Amylocorticiales"	"o__Atheliales"	"o__Auriculariales"	"o__Caliciales"	"o__Cantharellales"	"o__Capnodiales"	"o__Chaetosphaeriales"	"o__Chaetothyriales"	"o__Chytridiales"	"o__Corticiales"	"o__Cystobasidiales"	"o__Cystobasidiomycetes_ord_Incertae_sedis"	"o__Cystofilobasidiales"	"o__Diversisporales"	"o__Dothideales"	"o__Entylomatales"	"o__Erysiphales"	"o__Erythrobasidiales"	"o__Eurotiales"	"o__Filobasidiales"	"o__Glomerales"	"o__Glomerellales"	"o__GS08"	"o__Helotiales"	"o__Holtermanniales"	"o__Hymenochaetales"	"o__Hypoceales"	"o__Hypocreales"	"o__Lecanorales"	"o__Lecanoromycetes_ord_Incertae_sedis"	"o__Lepidoptera"	"o__Leucosporidiales"	"o__Lichenostigmatales"	"o__Lulworthiales"	"o__Malasseziales"	"o__Microascales"	"o__Microbotryales"	"o__Microbotryomycetes_ord_Incertae_sedis"	"o__Mortierellales"	"o__Myriangiales"	"o__Myrmecridiales"	"o__Onygenales"	"o__Orbiliales"	"o__Pezizales"	"o__Phacidiales"	"o__Phomatosporales"	"o__Platygloeales"	"o__Pleosporales"	"o__Polyporales"	"o__Rhizophydiales"	"o__Rhytismatales"	"o__Russulales"	"o__Saccharomycetales"	"o__Sebacinales"	"o__Sordariales"	"o__Sporidiobolales"	"o__Taphrinales"	"o__Teloschistales"	"o__Thelebolales"	"o__Trechisporales"	"o__Tremellales"	"o__Tubeufiales"	"o__unclassified_Cercozoa"	"o__unclassified_Chytridiomycetes"	"o__unclassified_Chytridiomycota"	"o__unclassified_Cystobasidiomycetes"	"o__unclassified_Rozellomycota"	"o__unclassified_Taphrinomycetes"	"o__Ustilaginales"	"o__Venturiales"	"o__Xylariales"	"p__Ascomycota_unclassified"	"p__Basidiomycota_unclassified"	"p__Chytridiomycota_unclassified"
"S126"	4	"D"	"Ftrad"	"D.Ftrad.14"	"S"	2016	2	4	19	2	"Feb"	"Feb2S"	0.03	"D.Ftrad.14"	977	0	0	0	0.0010924186148132	0	0.000145655815308426	0.00254897676789746	0	0	0.00822955356492608	0	0.000582623261233705	0.0650353215352123	0	0	0	0	7.28279076542131e-05	0.0465370329910422	0	0.00407836282863593	0	0.000218483722962639	0.000582623261233705	0.0115068094093657	0.228679630034229	0.000364139538271066	0	0.00385987910567329	0.00342291165974802	0.000509795353579492	0.000291311630616852	0.00233049304493482	0	0	0	0.013327507100721	0.00152938606073848	0	0	0.00189352559900954	7.28279076542131e-05	0	0	0.00728279076542131	0	0	0	0	0.215352122933508	0.000145655815308426	0.000436967445925279	0	0	0	0.00094676279950477	0	0	0	0	0.0230864467263855	0.000364139538271066	0	0	0.000145655815308426	0	0	0.00145655815308426	0.110261452188479	0.00771975821134659	0	0	0	0.229626392833734	0	0	0	0	0.00116524652246741	0	0	0	0.00182069769135533	0	0.00174786978370111	0.00152938606073847	0
"S127"	4	"D"	"Ftrad"	"D.Ftrad.15"	"S"	2016	2	4	19	2	"Feb"	"Feb2S"	0.03	"D.Ftrad.15"	977	0	0	0	0	0	0	0.000354751452263758	0.000177375726131879	0	0.051172896989047	0	0.000354751452263758	0.0129927719391601	0	0	0	0	4.43439315329697e-05	0.0581792381712563	0	0.00283801161811006	0	0.000177375726131879	0	0.00314841913884085	0.176178439980489	0.00864706664892909	0.000576471109928606	0.00164072546671988	0.0010199104252583	8.86878630659394e-05	0.00226154050818146	0.00536561571548934	0.00137466187752206	0.000266063589197818	0	0.0714824176311472	0.071792825151878	4.43439315329697e-05	0	0.00226154050818146	8.86878630659394e-05	0	0	0.0173384772293912	4.43439315329697e-05	0	0	0	0.20859385393109	8.86878630659394e-05	0.00137466187752206	4.43439315329697e-05	4.43439315329697e-05	0	0	0	0	4.43439315329697e-05	0	0.0398208505166068	0.000266063589197818	0	4.43439315329697e-05	0.000177375726131879	0	0	0.00186244512438473	0.00824797126513237	0.0609729058578334	8.86878630659394e-05	0.000931222562192364	0	0.183672564409561	8.86878630659394e-05	0	0	4.43439315329697e-05	0.000532127178395637	0	0	8.86878630659394e-05	0.00106425435679127	0.000443439315329697	0.00124163008292315	0.000310407520730788	0
"S128"	4	"D"	"Ftrad"	"D.Ftrad.16"	"S"	2016	2	4	19	2	"Feb"	"Feb2S"	0.03	"D.Ftrad.16"	977	0	0	0	0.000236733083448412	0	0	0.000157822055632275	0	0	0.145393568751233	0	0.000473466166896824	0.00627342671138292	0	0	0	0	0.000157822055632275	0.0577628723614125	0	0.00485302821069244	0	0.00059183270862103	7.89110278161373e-05	0.00288025251528901	0.375813769974354	0.000394555139080687	0.000236733083448412	0.00674689287827974	0.00319589662655356	0.00145985401459854	0.00165713158413888	0.00343262971000197	0	0.000236733083448412	0	0.0192937463010456	0.000789110278161373	0	0	0.00134148747287433	3.94555139080687e-05	0	3.94555139080687e-05	0.00781219175379759	0	0	0	0	0.143657526139278	0	0.000276188597356481	0	0	0	3.94555139080687e-05	0	0	0	0	0.038508581574275	0.000434010652988755	0	3.94555139080687e-05	0.000157822055632275	0	0	0.000315644111264549	0.0237916748865654	0.0357861511146183	3.94555139080687e-05	0.00370881830735845	0	0.104872755967646	0.000157822055632275	3.94555139080687e-05	0	0	0.000236733083448412	0	0	3.94555139080687e-05	0.00347208522391004	0.000276188597356481	0.00252515289011639	0.000276188597356481	0
"S129"	4	"D"	"Ftrad"	"D.Ftrad.17"	"S"	2016	2	4	19	2	"Feb"	"Feb2S"	0.03	"D.Ftrad.17"	977	0	0	0	0	0	0	5.96908016474661e-05	0	0	0.00937145585865218	0	0.00077598042141706	0.00543186294991942	0	0	5.96908016474661e-05	0	0	0.022025905807915	0	0.000895362024711992	0	0.000358144809884797	0	0.000358144809884797	0.545932071867725	0.000656598818122127	0.000119381603294932	0.00196979645436638	0.00280546767743091	0	0.000238763206589865	0.0033426848922581	0.000119381603294932	0	0	0.00752104100758073	0.000179072404942398	0	0	0.000895362024711992	0.000179072404942398	0	5.96908016474661e-05	0.00340237569390557	0	0	0	0	0.33003044230884	0	0.000119381603294932	0.000119381603294932	5.96908016474661e-05	0	0	0	0	5.96908016474661e-05	0	0.0153405360233988	0.000358144809884797	0	0	0.000358144809884797	0	0	0.00113412523130186	0.0038799021070853	0.0075807318092282	5.96908016474661e-05	0.000179072404942398	5.96908016474661e-05	0.0312182892616248	0.000238763206589865	0	0	5.96908016474661e-05	0	0	0	0	0.000716289619769594	0.000298454008237331	0.00101474362800692	0.000358144809884797	0
"S131"	4	"D"	"Ftrad"	"D.Ftrad.19"	"W"	2015	12	2	17	2	"Dec"	"Dec2W"	0.03	"D.Ftrad.19"	977	0	0	0	0.00030013506077735	0	0	0.00210094542544145	0	0	0.00380171076984643	0	0.00310139562803261	0.0123055374918713	5.00225101295583e-05	0.000100045020259117	0	0	0.00100045020259117	0.0594767645440448	0	0.00235105797608924	0	0.00150067530388675	0	0.0075533990295633	0.576209294182382	0.00030013506077735	0	0.000700315141813816	0.00130058526336852	0.000100045020259117	0.000150067530388675	0.00920414186383873	0	0.00030013506077735	0	0.01245560502226	0.00290130558751438	5.00225101295583e-05	0	0.0101045470461708	0	0	0	0.0048021609724376	0	0	0	0	0.0805362413085889	0.0112050422690211	0.00175078785453454	0	0	0	0	5.00225101295583e-05	0	5.00225101295583e-05	0	0.0521734780651293	0.000850382672202491	0	0	0.00450202591166025	0	0	0.000350157570906908	0.105947676454404	0.00130058526336852	0	0.0006002701215547	0	0.0207593417037667	0.000400180081036466	0	0	0	0.00030013506077735	0	0	0.000200090040518233	0.00125056275323896	0.000500225101295583	0.00465209344204892	0.000400180081036466	0
"S132"	4	"D"	"Ftrad"	"D.Ftrad.20"	"W"	2015	12	2	17	2	"Dec"	"Dec2W"	0.03	"D.Ftrad.20"	977	0	0	0	0.000404735404229485	0	0	0.000910654659516341	0	0	0.00394617019123748	0	0.00384498634018011	0.0111302236163108	0.000202367702114742	0.000101183851057371	0.000101183851057371	0	0.000303551553172114	0.160275220074876	0	0.00445208944652434	0	0.00101183851057371	0	0.0175048062329252	0.242335323282404	0.000708286957401599	0.000202367702114742	0.00222604472326217	0.000607103106344227	0.000101183851057371	0.000303551553172114	0.0113325913184256	0	0.000708286957401599	0	0.0249924112111707	0.010624304361024	0.000101183851057371	0	0.0101183851057371	0	0	0	0.00758878882930284	0.000303551553172114	0	0	0	0.157947991500557	0.0251947789132854	0.00111302236163108	0	0	0	0	0	0	0	0	0.0418901143377517	0.000404735404229485	0	0	0.00394617019123748	0	0.000303551553172114	0.000505919255286856	0.193767074774866	0.00495800870181119	0	0.000303551553172114	0	0.0306587068703835	0.000202367702114742	0	0	0	0.000101183851057371	0	0	0.00101183851057371	0.00677931802084387	0.000708286957401599	0.013356268339573	0.000404735404229485	0
"S133"	4	"D"	"Ftrad"	"D.Ftrad.21"	"W"	2015	12	2	17	2	"Dec"	"Dec2W"	0.03	"D.Ftrad.21"	977	0	0	0	0.000383318000613309	0	0	0.000383318000613309	0	0	0.00758969641214351	0	0.00176326280282122	0.00567310640907697	0	0	0.000229990800367985	0	0.000306654400490647	0.0243790248390064	0	0.0016099356025759	0	0.000766636001226618	0	0.00390984360625575	0.680696105489114	0.000459981600735971	0.000153327200245324	0.000689972401103956	0.000613308800981294	0	0.000153327200245324	0.000919963201471941	0	7.66636001226618e-05	0.000306654400490647	0.00797301441275682	0.0796534805274456	0.000153327200245324	0	0.00551977920883165	0	0	0	0.00812634161300215	0	0	0	0	0.0814167433302668	0.000153327200245324	0.00107329040171726	0	0	0	0	0	0	0	0	0.0123428396197485	0.000536645200858632	0	0	0.00459981600735971	0	0	0.005213124808341	0.0380251456608402	0.00130328120208525	7.66636001226618e-05	0	0	0.0190892364305428	7.66636001226618e-05	0	0	0	0.000229990800367985	0	0	0.000229990800367985	0.00176326280282122	0.000306654400490647	0.000996626801594603	7.66636001226618e-05	0
"S134"	4	"D"	"Ftrad"	"D.Ftrad.22"	"C"	2015	12	2	17	2	"Dec"	"Dec2C"	0.03	"D.Ftrad.22"	977	0	0	0	0.000358583594800538	0	8.96458987001345e-05	0.00591662931420887	0	0	0.0028686687584043	0	0.00116539668310175	0.00618556701030928	0	0	0	0	0.000448229493500672	0.0559390407888839	0	0.0110264455401165	0	0.00080681308830121	0	0.00116539668310175	0.528910802330793	0.0023307933662035	0	0.00107575078440161	0.000627521290900941	0.000268937696100403	0	0.00609592111160914	0	8.96458987001345e-05	0	0.0264455401165397	0.00466158673240699	0.000179291797400269	0	0.00708202599731062	0	8.96458987001345e-05	0	0.00322725235320484	0	0	0	0	0.0111160914388167	0.00358583594800538	0.00224114746750336	0	0	0	0	0	0	0	0	0.0467055132227701	0.000537875392200807	0	0	0.0023307933662035	0	0	8.96458987001345e-05	0.20645450470641	0.00215150156880323	0.000179291797400269	0.00080681308830121	0	0.0421335723890632	0.000627521290900941	0	0	0	0	0	0	8.96458987001345e-05	0.00394441954280592	8.96458987001345e-05	0.00869565217391304	0.00116539668310175	0
"S135"	4	"D"	"Ftrad"	"D.Ftrad.23"	"C"	2015	12	2	17	2	"Dec"	"Dec2C"	0.03	"D.Ftrad.23"	977	2.1439444289604e-05	2.1439444289604e-05	0	0.000278712775764852	0	0	0.00010719722144802	2.1439444289604e-05	0	0.00581008940248269	0	0.00190811054177476	0.00529554273953219	8.57577771584161e-05	4.2878888579208e-05	0	0	0.000836138327294557	0.0300581008940248	0	0.00132924554595545	0	0.000964774993032181	2.1439444289604e-05	0.00102909332590099	0.764166112814356	0.000192954998606436	6.4318332868812e-05	0.016293977660099	0.000836138327294557	8.57577771584161e-05	2.1439444289604e-05	0.0255343781489184	0	0.000171515554316832	2.1439444289604e-05	0.00520978496237378	0.000557425551529704	4.2878888579208e-05	0	0.0015865188774307	0	4.2878888579208e-05	0	0.00720365328130695	0	0	0	0	0.0171301159873936	0.000192954998606436	0.000300152220054456	0	2.1439444289604e-05	0	0	0	4.2878888579208e-05	0	0	0.00851145938297279	0.000836138327294557	0	0	0.00407349441502476	0	6.4318332868812e-05	0.000171515554316832	0.0596445340136784	0.000450228330081684	2.1439444289604e-05	4.2878888579208e-05	0	0.0356537958536115	0.00021439444289604	6.4318332868812e-05	0	0	6.4318332868812e-05	0	0	0	0.000664622772977724	0.000257273331475248	0.00132924554595545	0.000385909997212872	0
"S136"	4	"D"	"Ftrad"	"D.Ftrad.24"	"C"	2016	12	2	14	3	"Dec"	"Dec3C"	0.03	"D.Ftrad.24"	977	0	0	0	0.000125182557896933	0	0	0.000375547673690799	0	0	0.00141873565616524	0	0.00158564573336115	0.00258710619653662	0.000125182557896933	0.000125182557896933	0	0	0.000751095347381598	0.0288754433548926	0	0.00158564573336115	0	0.000292092635092844	0	0.000834550385979553	0.77508867097851	0.00146046317546422	0	0.00242019611934071	0.000584185270185687	8.34550385979554e-05	4.17275192989777e-05	0.000292092635092844	0	0.000166910077195911	0	0.00734404339662007	0.00283747131233048	0.000125182557896933	0	0.00141873565616524	0	0	0	0.00116837054037137	0	0	0	0	0.0957646567911538	0.00584185270185687	0.000500730231587732	0	4.17275192989777e-05	0	0	0	0	8.34550385979554e-05	0	0.0126851658668892	0.000375547673690799	0	4.17275192989777e-05	0.00233674108074275	0	0	8.34550385979554e-05	0.0219069476319633	0.0015021906947632	4.17275192989777e-05	8.34550385979554e-05	0	0.024285416232005	0.000417275192989777	0	0	0.000417275192989777	0	0	0	0.000292092635092844	0.00054245775088671	0.000125182557896933	0.000709367828082621	0.000208637596494888	0
"S137"	4	"D"	"Ftrad"	"D.Ftrad.25"	"C"	2016	12	2	14	3	"Dec"	"Dec3C"	0.03	"D.Ftrad.25"	977	0	1.09103604783102e-05	0	0.000207296849087894	0	0	0.0020293270489657	0	0	0.00218207209566204	0	0.00153836082744174	0.00937199965086847	5.4551802391551e-05	9.81932443047918e-05	2.18207209566204e-05	0	0.000403683337697478	0.0286178755346077	0	0.00159291262983329	0	0.00054551802391551	0	0.0042768613074976	0.502356637863315	0.000632800907741992	4.36414419132408e-05	0.00282578336388234	0.000480055861045649	0.000294579732914375	3.27310814349306e-05	0.00234572750283669	0	0.000109103604783102	0	0.00504058654097931	0.00102557388496116	0	0	0.00266212795670769	0	0	0	0.00460417212184691	0	0	0	0	0.0196277385004801	0.000196386488609584	0.000414593698175788	0	1.09103604783102e-05	1.09103604783102e-05	0	0	3.27310814349306e-05	0	0	0.0130269704111024	0.000687352710133543	0	0	0.00247665182857642	0	4.36414419132408e-05	9.81932443047918e-05	0.308206773151785	0.00216025137470542	2.18207209566204e-05	0.00113467748974426	5.4551802391551e-05	0.073895871519595	0.000152745046696343	0	0	2.18207209566204e-05	6.54621628698612e-05	0	4.36414419132408e-05	6.54621628698612e-05	0.00111285676878764	0.000272759011957755	0.00230208606092345	0.000458235140089029	0
"S138"	4	"D"	"Ftrad"	"D.Ftrad.26"	"K"	2015	12	2	17	2	"Dec"	"Dec2K"	0.03	"D.Ftrad.26"	977	0.000236700396473164	0	0	0.000216975363433734	0	0	0.00433950726867467	5.9175099118291e-05	0	0.0112827188985542	0	0.0141428486892716	0.00384638144268892	0.000769276288537783	0.000512850859025189	0.0011046018502081	0	0.00402390674004379	0.0422510207704598	0	0.0019527782709036	0	0.00317573031934829	0	0.000749551255498353	0.230546186164862	0.000946801585892656	9.86251651971517e-05	0.00962581612324201	0.00368858117837347	0.000216975363433734	9.86251651971517e-05	0.00303765508807227	0	0.000197250330394303	0	0.00893543996686194	0.038365189261692	0.000433950726867467	0	0.00769276288537783	1.97250330394303e-05	0	0	0.287452906483618	0	0	5.9175099118291e-05	0	0.093457206540821	0.000414225693828037	0.00376748131053119	0	0	0	0	0	0.000374775627749176	1.97250330394303e-05	0	0.0182062054953942	0.00453675759906898	0	0	0.0128409965086692	0	0.000138075231276012	0.0108290431386473	0.0786437067282088	0.0145570743830996	7.89001321577214e-05	0.000394500660788607	7.89001321577214e-05	0.07306152237805	0.000216975363433734	0	0	1.97250330394303e-05	7.89001321577214e-05	3.94500660788607e-05	0	1.97250330394303e-05	0.00301793005503284	0.00177525297354873	0.00258397932816537	0.000769276288537783	0
"S139"	4	"D"	"Ftrad"	"D.Ftrad.27"	"K"	2015	12	2	17	2	"Dec"	"Dec2K"	0.03	"D.Ftrad.27"	977	0	0	0	0.000262691272082485	0	0	0.00190451172259802	0	0	0.00858124822136118	0	0.0027801492962063	0.0102668505505571	0.000131345636041243	6.56728180206213e-05	0.00015323657538145	0	0.00111643790635056	0.0440226790131565	0	0.00637026334800026	2.18909393402071e-05	0.00111643790635056	0.000569164422845384	0.00667673649876316	0.491057551279525	0.000722400998226834	0	0.00394036908123728	0.00129156542107222	2.18909393402071e-05	0.00015323657538145	0.000612946301525799	0	0.00052538254416497	0	0.0265537094196712	0.00564786234977343	8.75637573608284e-05	0	0.00610757207591778	0	6.56728180206213e-05	0	0.0640966703881264	0	0	0	0	0.0724809001554257	0.00116021978503098	0.000722400998226834	4.37818786804142e-05	0.000109454696701035	0	4.37818786804142e-05	0	8.75637573608284e-05	0	0	0.0227009040957948	0.0012258926030516	0	0	0.00459709726144349	0	4.37818786804142e-05	0.000415927847463935	0.167991068496749	0.00799019285917559	6.56728180206213e-05	0.000722400998226834	2.18909393402071e-05	0.0249118889691557	0.00111643790635056	0	0	0	0.000634837240866006	4.37818786804142e-05	6.56728180206213e-05	6.56728180206213e-05	0.00129156542107222	0.000547273483505177	0.00536328013835074	0.000612946301525798	0
"S140"	4	"D"	"Ftrad"	"D.Ftrad.28"	"K"	2015	12	2	17	2	"Dec"	"Dec2K"	0.03	"D.Ftrad.28"	977	2.34268846928735e-05	0	0	0.000515391463243218	0	0	0.000163988192850115	7.02806540786206e-05	0	0.00915991191491355	0	0.00609099002014712	0.0104483905730216	0.000140561308157241	0.000140561308157241	0	0	0.000843367848943447	0.0408330600196786	0	0.0012416248887223	0	0.00187415077542988	2.34268846928735e-05	0.00112449046525793	0.398069624701307	0.00107763669587218	0	0.00670008902216183	0.00421683924471724	0.000140561308157241	0.000210841962235862	0.00208499273766575	0	7.02806540786206e-05	0	0.0114323197301223	0.000117134423464368	0.000210841962235862	0	0.0106592325352575	0	0	9.37075387714942e-05	0.0394040200534133	0	0	0	7.02806540786206e-05	0.22403129831795	4.68537693857471e-05	0.00138218619687954	9.37075387714942e-05	4.68537693857471e-05	0	0	0	0	4.68537693857471e-05	0	0.0280185540926768	0.00135875931218667	0	0	0.00648924705992597	0	0	0.000163988192850115	0.123670524293679	0.00997985287916413	4.68537693857471e-05	0.000538818347936091	2.34268846928735e-05	0.0495947148948133	0.000351403270393103	0.000538818347936091	0	0.000187415077542988	0.000117134423464368	7.02806540786206e-05	0	0.000140561308157241	0.00304549501007356	0.000585672117321839	0.00128847865810804	0.000890221618329195	0
"S141"	4	"D"	"Ftrad"	"D.Ftrad.29"	"K"	2015	12	2	17	2	"Dec"	"Dec2K"	0.03	"D.Ftrad.29"	977	1.41938597362781e-05	2.83877194725562e-05	0	0.000411621932352065	0	0	7.09692986813904e-05	0.000141938597362781	0	0.0063446553021163	0	0.0112699246306048	0.00281038422778306	0.000227101755780449	0.000212907896044171	0.000255489475253006	0	0.005053014066115	0.0225824308404184	5.67754389451123e-05	0.00231359913701333	0	0.0032362000198714	0.000127744737626503	0.00180262018650732	0.293018040395725	0.000425815792088343	2.83877194725562e-05	0.00229940527727705	0.00256908861226633	0.000127744737626503	0.000454203511560899	0.00254070089279378	0	0.000425815792088343	0	0.0278057712233688	7.09692986813904e-05	0.000269683334989284	0	0.00831760180545896	0	0	0	0.00481171845059827	0	0	0	2.83877194725562e-05	0.499269016223582	0.00107873333995713	0.00141938597362781	0	0.00100776404127574	5.67754389451123e-05	0	0	0.000127744737626503	0.000113550877890225	0	0.0370317800519495	0.00188778334492499	0	0	0.0086156728599208	0	1.41938597362781e-05	0.000652917547868792	0.0277915773636325	0.000440009651824621	0.000141938597362781	0.000184520176571615	0.000127744737626503	0.0121215562147815	0.000227101755780449	7.09692986813904e-05	0	8.51631584176685e-05	0.000127744737626503	1.41938597362781e-05	0	5.67754389451123e-05	0.00215746667991427	0.000908407023121798	0.00334975089776163	0.000766468425759017	0
"S142"	4	"D"	"Ftrad"	"D.Ftrad.30"	"S"	2015	12	2	17	2	"Dec"	"Dec2S"	0.03	"D.Ftrad.30"	977	0.000119926299837554	0	0	0.000272559772358078	0	0	0.000817679317074234	0	0	0.0112839745756244	0	0.00589819347382881	0.00668316561822008	0.000109023908943231	0.00052331476292751	0.00123197017105851	0.000392486072195632	0.0021695757879703	0.0353128441067126	0	0.00435005396683493	0	0.00381583681301309	4.36095635772925e-05	0.000381583681301309	0.504998746225047	0.000915800835123143	1.09023908943231e-05	0.00127557973463581	0.00600721738277204	0	3.27071726829694e-05	0.00556021935610479	0	0.000152633472520524	0	0.0072609923356192	0.00034887650861834	0.000457900417561571	0	0.00402298224000523	0	0	0	0.0130828690731877	0	0	0	7.63167362602619e-05	0.00981215180489081	0.000152633472520524	0.000883093662440173	0	3.27071726829694e-05	0	1.09023908943231e-05	0	0	3.27071726829694e-05	0	0.0316932503297973	0.0029218407596786	0	0	0.0105535143857048	0	0.000566924326504802	0.000566924326504802	0.149286438515967	0.00832942664326287	0.000283462163252401	9.81215180489081e-05	0.000228950208780786	0.156427504551748	0.00017443825430917	0	0	1.09023908943231e-05	1.09023908943231e-05	1.09023908943231e-05	0	4.36095635772925e-05	0.00557112174699912	0.000381583681301309	0.00329252205008558	0.00101392235317205	0
"S143"	4	"D"	"Ftrad"	"D.Ftrad.31"	"S"	2015	12	2	17	2	"Dec"	"Dec2S"	0.03	"D.Ftrad.31"	977	3.71112595561493e-05	3.71112595561493e-05	0	0.000111333778668448	0	0	0.00163289542047057	3.71112595561493e-05	0	0.00337712461960959	0	0.00215245305425666	0.00831292214057745	0.000185556297780747	0.000185556297780747	3.71112595561493e-05	0	0.000519557633786091	0.0232687597417056	0	0.00389668225339568	0	0.000816447710235285	0	0.00152156164180212	0.821828842870927	0.00111333778668448	3.71112595561493e-05	0.00148445038224597	0.00122467156535293	7.42225191122987e-05	0.000296890076449195	0.000853558969791435	0	0.000185556297780747	0	0.00408223855117643	0.000853558969791435	7.42225191122987e-05	0	0.00196689675647591	0	0	0	0.00449046240629407	0	0	0	0	0.0328805759667483	7.42225191122987e-05	0.000334001336005344	0	0	0	0	0	0.000185556297780747	0	0	0.0109107103095079	0.000816447710235285	0	0	0.0028575669858235	0	0	0.000482446374229941	0.0488755288354487	0.00226378683292511	0	0	0	0.00901803607214429	0.00248645439026201	0	0	7.42225191122987e-05	3.71112595561493e-05	0	0	0.000519557633786091	0.00170711793958287	0.000259778816893045	0.00144733912268982	7.42225191122987e-05	0
"S144"	4	"D"	"Ftrad"	"D.Ftrad.32"	"S"	2015	12	2	17	2	"Dec"	"Dec2S"	0.03	"D.Ftrad.32"	977	0	7.21354993219263e-06	0	8.65625991863116e-05	0	1.44270998643853e-05	0.000144270998643853	1.44270998643853e-05	0	0.00141385578670976	0	0.0018610958825057	0.00849034827019073	0.000100989699050697	3.60677496609632e-05	2.88541997287705e-05	0	0.00082234469226996	0.0282915428340595	0	0.00295034192226679	0	0.000678073693626107	0	0.00797097267507286	0.642821075107482	0.00207028883053928	1.44270998643853e-05	0.00135614738725221	0.000706927893354878	0.000223620047897972	1.44270998643853e-05	0.00196929913148859	0	0.000201979398101394	7.21354993219263e-06	0.00837493147127564	0.000836771792134345	2.88541997287705e-05	0	0.0137490261707592	0	7.21354993219263e-06	0	0.00503505785267046	0	0	0	0	0.0654846062844447	2.88541997287705e-05	8.65625991863116e-05	0	2.16406497965779e-05	0	7.21354993219263e-06	0	0	7.21354993219263e-06	7.21354993219263e-06	0.02194361889373	0.000331823296880861	0	0	0.00163747583460773	0	1.44270998643853e-05	0.000108203248982889	0.101638918544594	0.00768964422771734	7.21354993219263e-06	0.000836771792134345	4.32812995931558e-05	0.0649219493897337	0.000173125198372623	0	0	1.44270998643853e-05	0.000353463946677439	0	0	0.000194765848169201	0.00207750238047148	0.000209192948033586	0.00155091323542142	0.000281328447355513	0
"S145"	4	"D"	"Ftrad"	"D.Ftrad.33"	"S"	2015	12	2	17	2	"Dec"	"Dec2S"	0.03	"D.Ftrad.33"	977	0	0	0	0.000247174347796778	0	0	8.98815810170101e-05	0	2.24703952542525e-05	0.00256162505898479	0	0.00386490798373143	0.00642653304271622	6.74111857627576e-05	0.000157292766779768	2.24703952542525e-05	0	0.000943756600678606	0.0219535761634047	0	0.00260656584949329	0	0.00161786845830618	0	0.00285374019729007	0.670291890434353	0.00103363818169562	0	0.00188751320135721	0.00146057569152641	8.98815810170101e-05	0.000157292766779768	0.000651641462373323	0	0.000314585533559535	0	0.0104487337932274	0.00112351976271263	0.00017976316203402	0	0.0157966878637395	0	0	2.24703952542525e-05	0.0179987865986563	0	0	0	0	0.102959351054985	0	0.000224703952542525	0	0.00017976316203402	0	0	0	0	6.74111857627576e-05	0	0.0284475203918837	0.00173022043457744	0	0	0.00503336853695256	0	6.74111857627576e-05	0.00514572051322383	0.0652315574230951	0.00202233557288273	0.000134822371525515	2.24703952542525e-05	6.74111857627576e-05	0.0142911713817046	0.00213468754915399	4.4940790508505e-05	0	2.24703952542525e-05	2.24703952542525e-05	0	0	2.24703952542525e-05	0.00462890142237602	0.000404467114576545	0.00197739478237422	0.000224703952542525	0
"S149"	4	"D"	"Ftrad"	"D.Ftrad.37"	"W"	2016	3	5	24	2	"Mar"	"Mar2W"	0.03	"D.Ftrad.37"	977	0	0	0	0	0	3.56798801156028e-05	3.56798801156028e-05	0	0	0.00110607628358369	0	3.56798801156028e-05	0.00417454597352553	0	0	0	0	0	0.0281871052913262	0	0.00024975916080922	0	0	7.13597602312056e-05	0.0151282691690156	0.535269561494273	3.56798801156028e-05	0	0.000178399400578014	0.000142719520462411	0	0	0.0267599100867021	0	7.13597602312056e-05	0	0.0050665429764156	0.0200877725050844	0	0	7.13597602312056e-05	0	0	0	0.0529846219716702	0	0	0	0	0.0404609840510936	0	0	0	0	0	0	0	0	0	0	0.00938380847040354	7.13597602312056e-05	0	0	3.56798801156028e-05	0	0	0	0.0293288614550255	0.00396046669283191	0	0	0	0.226353159453384	3.56798801156028e-05	0	0	0	0.000107039640346808	0	3.56798801156028e-05	0	0.000107039640346808	0.000107039640346808	7.13597602312056e-05	0.00024975916080922	0
