"Replicate"	"Flowcell"	"Run"	"Locus"	"X.SampleID"	"Ecotype"	"Year"	"mon"	"Day"	"Experiment"	"Month"	"Combi"	"label"	"Group"	"numBacV5_Otu_s"	"reads"	"c__ABS-6_unclassified"	"c__Acidobacteria-5_unclassified"	"c__Actinobacteria_unclassified"	"c__Alphaproteobacteria_unclassified"	"c__Bacilli_unclassified"	"c__Betaproteobacteria_unclassified"	"c__C0119_unclassified"	"c__Chloroflexi_unclassified"	"c__Deltaproteobacteria_unclassified"	"c__Gammaproteobacteria_unclassified"	"c__Gemm-1_unclassified"	"c__Gemm-3_unclassified"	"c__Gemmatimonadetes_unclassified"	"c__ML635J-21_unclassified"	"c__OPB56_unclassified"	"c__PAUC37f_unclassified"	"c__Pla4_unclassified"	"c__RB25_unclassified"	"c__S085_unclassified"	"c__SJA-28_unclassified"	"c__SJA-4_unclassified"	"c__Thermoleophilia_unclassified"	"c__TK10_unclassified"	"c__TK17_unclassified"	"c__TM7-3_unclassified"	"k__Bacteria_unclassified"	"o__[Chthoniobacterales]"	"o__[Entotheonellales]"	"o__[Fimbriimonadales]"	"o__[Pedosphaerales]"	"o__[Roseiflexales]"	"o__[Saprospirales]"	"o__0319-7L14"	"o__258ds10"	"o__A21b"	"o__Acidimicrobiales"	"o__Acidobacteriales"	"o__Actinomycetales"	"o__Aeromonadales"	"o__AKIW781"	"o__AKYG885"	"o__Alteromonadales"	"o__Armatimonadales"	"o__B07_WMSP1"	"o__Bacillales"	"o__Bacteroidales"	"o__Bdellovibrionales"	"o__Burkholderiales"	"o__Cardiobacteriales"	"o__Caulobacterales"	"o__Chlamydiales"	"o__Chloroflexales"	"o__Clostridiales"	"o__Cytophagales"	"o__Deinococcales"	"o__Desulfuromonadales"	"o__DH61"	"o__DS-18"	"o__Ellin329"	"o__Ellin5290"	"o__Ellin6067"	"o__Ellin6513"	"o__Enterobacteriales"	"o__Flavobacteriales"	"o__Fusobacteriales"	"o__Gaiellales"	"o__Gallionellales"	"o__Gemellales"	"o__Gemmatimonadales"	"o__Herpetosiphonales"	"o__HTCC2188"	"o__IS-44"	"o__JG30-KF-AS9"	"o__KD8-87"	"o__Lactobacillales"	"o__Legionellales"	"o__Methylococcales"	"o__Methylophilales"	"o__Micrococcales"	"o__MIZ46"	"o__MND1"	"o__Myxococcales"	"o__N1423WL"	"o__NB1-j"	"o__Neisseriales"	"o__Nitrosomonadales"	"o__Nitrospirales"	"o__p04_C01"	"o__Pasteurellales"	"o__Phycisphaerales"	"o__Pseudomonadales"	"o__Rhizobiales"	"o__Rhodobacterales"	"o__Rhodocyclales"	"o__Rhodospirillales"	"o__Rickettsiales"	"o__Rubrobacterales"	"o__SBla14"	"o__SC-I-84"	"o__SHA-20"	"o__SJA-15"	"o__Solibacterales"	"o__Solirubrobacterales"	"o__Sphingobacteriales"	"o__Sphingomonadales"	"o__Spirobacillales"	"o__Sva0725"	"o__Syntrophobacterales"	"o__Thiotrichales"	"o__Xanthomonadales"	"p__Actinobacteria_unclassified"	"p__Bacteroidetes_unclassified"	"p__Chlorobi_unclassified"	"p__Chloroflexi_unclassified"	"p__FBP_unclassified"	"p__Proteobacteria_unclassified"
"S186"	5	"E"	"BacV5"	"E.BacV5.24"	"C"	2017	3	16	3	"Mar"	"Mar3C"	0.03	"E.BacV5.24"	1926	20207	0	0	0	0.00113821942891077	0	0.000296926807541941	0.000395902410055921	0	0	0.000841292621368833	0.000445390211312911	0	4.94878012569901e-05	0.000197951205027961	0	0	0	0	0	0	0	0	0	0	0	0.00108873162765378	0	0	0.000890780422625823	0.000494878012569902	0.00267234126787747	4.94878012569901e-05	0.000197951205027961	0	9.89756025139803e-05	0.00390953629930222	0.000247439006284951	0.295194734497946	0	0	0.000989756025139803	0	0.00143514623645271	4.94878012569901e-05	0.020191022912852	0.000197951205027961	0.00331568268421834	0.139803038550997	0	0.00846241401494532	0.00014846340377097	4.94878012569901e-05	0.00113821942891077	0.000346414608798931	0.0192012668877122	9.89756025139803e-05	4.94878012569901e-05	0	0.000742317018854852	4.94878012569901e-05	0.00014846340377097	0	0.000395902410055921	0.00405799970307319	0	0.00118770723016776	0	0	0.00212797545405058	0	9.89756025139803e-05	4.94878012569901e-05	0	0	0.000593853615083882	0	0	0.00747265798980551	0	0.000494878012569902	0.00014846340377097	0.00519621913198397	0	0	0	4.94878012569901e-05	9.89756025139803e-05	0	4.94878012569901e-05	0	0.00346414608798931	0.176621962686198	0.00168258524273767	0	0.00217746325530757	0	0	0	0.00163309744148067	0	0	0.000643341416340872	0.0119760479041916	4.94878012569901e-05	0.243430494383135	0.0260800712624338	0	0.000197951205027961	4.94878012569901e-05	0.00395902410055921	0.000247439006284951	0.000940268223882813	0	4.94878012569901e-05	0	0.00014846340377097
"S187"	5	"E"	"BacV5"	"E.BacV5.25"	"K"	2017	3	16	3	"Mar"	"Mar3K"	0.03	"E.BacV5.25"	1926	14483	0	0.000414278809638887	0.000138092936546296	0.000897604087550922	0	0.000552371746185183	0.000552371746185183	0	0.000138092936546296	0.000138092936546296	0.00151902230200925	0	0.000828557619277774	0	0	0	0	0	0.00103569702409722	0	0	0.000276185873092591	0	0	0	0.00131188289718981	0	0	0	0.000897604087550922	0.00897604087550922	0	0.00124283642891666	0.00752606504177311	0.000276185873092591	0.0164330594490092	0.000759511151004626	0.369191465856521	0	0	0.000483325277912035	0	0.00096665055582407	0.000207139404819443	0.0575157080715321	0.000207139404819443	0.000483325277912035	0.0620727749775599	0	0.00434992750120831	0.000414278809638887	0	0.00324518400883795	0.00780225091486571	0.0146378512739073	0.000276185873092591	0	0	0.000345232341365739	0.000414278809638887	0.000345232341365739	0	0.00365946281847683	0.00214044051646758	0	0.0112545743285231	0	0	0.00255471932610647	0	0.000276185873092591	0	0.000138092936546296	6.90464682731478e-05	6.90464682731478e-05	0	0	0.00352136988193054	6.90464682731478e-05	0.000207139404819443	0.000138092936546296	0.0388731616377822	0.000414278809638887	0.000276185873092591	0	0.000276185873092591	0.000207139404819443	0	0	0	0.00945936615342125	0.093419871573569	0.00269281226265277	0	0.0124974107574398	0.000207139404819443	6.90464682731478e-05	0	0.00593799627149071	0	0	0.00131188289718981	0.0379065110819582	0.000552371746185183	0.183180280328661	0.000690464682731478	0.000207139404819443	0.000414278809638887	0.000897604087550922	0.0169854311951944	0.00214044051646758	0.000138092936546296	6.90464682731478e-05	0	0.000138092936546296	6.90464682731478e-05
"S188"	5	"E"	"BacV5"	"E.BacV5.26"	"K"	2017	3	16	3	"Mar"	"Mar3K"	0.03	"E.BacV5.26"	1926	7981	0	0.000125297581756672	0	0.000375892745270016	0	0.00062648790878336	0	0	0.000125297581756672	0	0.00150357098108007	0	0.000501190327026688	0	0	0.000125297581756672	0	0	0	0	0	0.000501190327026688	0	0	0	0.0022553564716201	0	0	0	0.000125297581756672	0.00300714196216013	0	0.00137827339932339	0.000125297581756672	0.000125297581756672	0.00689136699661697	0.000125297581756672	0.30159127928831	0	0.000501190327026688	0.000375892745270016	0	0	0.000125297581756672	0.0478636762310487	0.000125297581756672	0.000501190327026688	0.0694148602931963	0	0.000877083072296705	0.000250595163513344	0.000125297581756672	0.00250595163513344	0.00200476130810675	0.0694148602931964	0.000501190327026688	0	0	0	0	0.000250595163513344	0.000250595163513344	0.00689136699661697	0.00250595163513344	0	0.00714196216013031	0	0	0.00162886856283674	0	0	0	0.000125297581756672	0.000125297581756672	0.00062648790878336	0	0	0.000877083072296705	0	0.000125297581756672	0.000125297581756672	0.0251848139330911	0.000501190327026688	0	0.000375892745270016	0.000501190327026688	0	0	0	0	0.00977321137702042	0.121288059140459	0.00125297581756672	0	0.00375892745270016	0	0	0	0.00263124921689011	0	0	0.000375892745270016	0.0157874953013407	0.000501190327026688	0.267635634632252	0.00062648790878336	0.000250595163513344	0.000375892745270016	0	0.00563839117905024	0.00187946372635008	0.000125297581756672	0	0.000250595163513344	0.00651547425134695	0
"S189"	5	"E"	"BacV5"	"E.BacV5.27"	"K"	2017	3	16	3	"Mar"	"Mar3K"	0.03	"E.BacV5.27"	1926	7229	0	0	0	0.000276663438926546	0	0.001521648914096	0	0	0.000414995158389819	0	0.0051182736201411	0	0.000414995158389819	0	0	0	0	0	0	0	0	0	0	0	0	0.00179831235302255	0	0	0	0.000553326877853092	0.0141098353852538	0.000138331719463273	0.00096832203624291	0	0.000138331719463273	0.00774657628994328	0.00124498547516946	0.289251625397704	0	0	0.000691658597316365	0	0.000414995158389819	0.000691658597316365	0.131968460367962	0	0.00096832203624291	0.0561626781020888	0	0.00193664407248582	0	0	0.00636325909531055	0.00138331719463273	0.0130031816295477	0	0	0	0.000276663438926546	0.000829990316779638	0.000276663438926546	0.000414995158389819	0.0311246368792364	0.00345829298658182	0	0.00802323972886983	0	0	0.00207497579194909	0	0.00110665375570618	0	0	0.000138331719463273	0.00110665375570618	0	0	0.00373495642550837	0	0.000276663438926546	0.000691658597316365	0.0416378475584451	0.000276663438926546	0	0.00110665375570618	0.000829990316779638	0.00110665375570618	0	0	0	0.0116198644349149	0.102503804122285	0.00207497579194909	0	0.00857656660672292	0	0	0	0.00138331719463273	0	0	0.00193664407248582	0.0189514455664684	0.000414995158389819	0.19947433946604	0.000829990316779638	0.000829990316779638	0.000414995158389819	0.000276663438926546	0.0102365472402822	0.00207497579194909	0.000829990316779638	0	0	0.00179831235302255	0
"S190"	5	"E"	"BacV5"	"E.BacV5.28"	"K"	2017	3	16	3	"Mar"	"Mar3K"	0.03	"E.BacV5.28"	1926	10272	0	0.000194704049844237	0	0.000292056074766355	0	0.000973520249221184	9.73520249221184e-05	0	9.73520249221184e-05	9.73520249221184e-05	0.00253115264797508	0	0.000778816199376947	0	0	0	0	0	9.73520249221184e-05	0	0	0.000292056074766355	0	0	0	0.0021417445482866	0	0.000292056074766355	0	0.000292056074766355	0.0100272585669782	0	0.00126557632398754	0	0.000681464174454829	0.00700934579439252	9.73520249221184e-05	0.370521806853583	0	0	0.000292056074766355	0	0.000194704049844237	0.000486760124610592	0.0477998442367601	9.73520249221184e-05	0.000778816199376947	0.049357476635514	0	0.00126557632398754	0.000194704049844237	9.73520249221184e-05	0.00058411214953271	0.00116822429906542	0.0366043613707165	9.73520249221184e-05	0	0	9.73520249221184e-05	9.73520249221184e-05	0	0	0.00642523364485981	0.000681464174454829	0	0.00418613707165109	0	0	0.00126557632398754	0	0.000486760124610592	9.73520249221184e-05	0	0	0.000876168224299065	0	0	0.00243380062305296	0	0.000292056074766355	0.000389408099688474	0.00759345794392523	0.000292056074766355	0	0	0.000389408099688474	0.000389408099688474	0	0	0	0.00759345794392523	0.0905373831775701	0.000973520249221184	0	0.00360202492211838	0	0	0.000194704049844237	0.00204439252336449	0	0	0.00126557632398754	0.0122663551401869	9.73520249221184e-05	0.302472741433022	0.000486760124610592	0.000292056074766355	0.000486760124610592	0.000876168224299065	0.00944314641744548	0.00165498442367601	0	0	0	0.00292056074766355	0
"S191"	5	"E"	"BacV5"	"E.BacV5.29"	"S"	2017	3	16	3	"Mar"	"Mar3S"	0.03	"E.BacV5.29"	1926	28795	0	6.94565028650807e-05	0	0.00114603229727383	0	0.00982809515540893	0.000451467268623025	0.000138913005730161	0.000382010765757944	0.0023267928459802	0.00107657579440875	0	0.000277826011460323	0.00312554262892863	0	0	0	0	0.000138913005730161	0	0	6.94565028650807e-05	0	0	0	0.00104184754297621	0	0	0.0037853794061469	0.00527869421774614	0.00586907449209932	0	0.000625108525785727	0.000104184754297621	0.000416739017190484	0.0119812467442264	0.000590380274353186	0.227122764368814	0	0	0.00111130404584129	3.47282514325404e-05	0.00100711929154367	0.000416739017190484	0.0649418301788505	0.000138913005730161	0.00510505296058343	0.278555304740406	0	0.0118770619899288	0.000416739017190484	0.000173641257162702	0.00100711929154367	0.00118076054870637	0.015940267407536	3.47282514325404e-05	6.94565028650807e-05	0	0.00402847716617468	0.000173641257162702	0.000173641257162702	0.000312554262892863	0.00486195520055565	0.00916825837819066	0	0.00507032470915089	0	0	0.0093766278867859	0	0	0.000138913005730161	0.000138913005730161	3.47282514325404e-05	6.94565028650807e-05	0	0	0.014203854835909	0	0.00420211842333738	0.000138913005730161	0.0303524917520403	0.000138913005730161	0	0.000277826011460323	0.000382010765757944	0.000173641257162702	0	0	0	0.00673728077791283	0.0923076923076923	0.00513978121201597	0	0.0152109741274527	0	0	3.47282514325404e-05	0.00149331481159924	3.47282514325404e-05	0	0.00256989060600799	0.0136482028129884	0	0.0964750824795972	0.00840423684667477	3.47282514325404e-05	0.000104184754297621	0.000138913005730161	0.00909880187532558	0.00097239104011113	0.00454940093766279	0	0	6.94565028650807e-05	0.00170168432019448
"S192"	5	"E"	"BacV5"	"E.BacV5.30"	"S"	2017	3	16	3	"Mar"	"Mar3S"	0.03	"E.BacV5.30"	1926	41728	0	7.18941717791411e-05	0	4.79294478527607e-05	0	0.000167753067484663	0.000119823619631902	2.39647239263804e-05	2.39647239263804e-05	0.00196510736196319	0.000503259202453988	0	4.79294478527607e-05	4.79294478527607e-05	0	0	0	0	0	0	0	2.39647239263804e-05	0	0	0	0.000503259202453988	0	0	0	0.000119823619631902	0.00165356595092025	0	0.000191717791411043	2.39647239263804e-05	7.18941717791411e-05	0.0015816717791411	9.58588957055215e-05	0.0373849693251534	0	0	7.18941717791411e-05	2.39647239263804e-05	0	9.58588957055215e-05	0.00774060582822086	9.58588957055215e-05	7.18941717791411e-05	0.0102329371165644	0	0.000287576687116564	2.39647239263804e-05	0	0.00064704754601227	0.000167753067484663	0.00162960122699387	0	0	0	7.18941717791411e-05	7.18941717791411e-05	0	9.58588957055215e-05	0.000886694785276074	0.000479294478527607	0	0.00206096625766871	0	0	0.000599118098159509	2.39647239263804e-05	0	0	0	0	7.18941717791411e-05	0	0	0.000383435582822086	4.79294478527607e-05	9.58588957055215e-05	9.58588957055215e-05	0.00579946319018405	0	0	0	9.58588957055215e-05	0	0	0	0	0.883171970858896	0.00795628834355828	0.000742906441717791	0	0.00141391871165644	2.39647239263804e-05	0	0	0.000599118098159509	0	0	0.000215682515337423	0.00323523773006135	0	0.0226945935582822	0.000143788343558282	0	2.39647239263804e-05	9.58588957055215e-05	0.00160563650306748	0.000503259202453988	0	0	2.39647239263804e-05	4.79294478527607e-05	0.000862730061349693
"S193"	5	"E"	"BacV5"	"E.BacV5.31"	"S"	2017	3	16	3	"Mar"	"Mar3S"	0.03	"E.BacV5.31"	1926	12928	0	0.000464108910891089	0.000386757425742574	0.000232054455445545	0	0.000309405940594059	0.000541460396039604	7.73514851485149e-05	7.73514851485149e-05	0.00100556930693069	0.00123762376237624	0	0	0	0	0	0	0	7.73514851485149e-05	0	0	0.00015470297029703	0	0	0	0.00185643564356436	0	0	0	0.000696163366336634	0.00549195544554455	0	0.00146967821782178	0	0.000541460396039604	0.00471844059405941	7.73514851485149e-05	0.20884900990099	0	0	0.00239789603960396	0.000232054455445545	0	0.000309405940594059	0.0812964108910891	0.000618811881188119	0.00317141089108911	0.112314356435644	0	0.00332611386138614	0.000309405940594059	0.000309405940594059	0.000696163366336634	0.00193378712871287	0.123530321782178	0.000309405940594059	0	0	0	7.73514851485149e-05	7.73514851485149e-05	7.73514851485149e-05	0.0146194306930693	0.00309405940594059	0	0.00549195544554455	0	7.73514851485149e-05	0.00170173267326733	0	0	0.00015470297029703	0	0	0.00108292079207921	0	0	0.00742574257425743	0	0.000850866336633663	0.000232054455445545	0.0306311881188119	0.000618811881188119	0	0	0.000232054455445545	0.000464108910891089	0	0	0	0.00758044554455446	0.0795946782178218	0.00317141089108911	0	0.00634282178217822	7.73514851485149e-05	0	0	0.00216584158415842	0	0	0.00162438118811881	0.0111386138613861	0	0.242574257425743	0.0112933168316832	0.000464108910891089	0	0.000541460396039604	0.00649752475247525	0.000618811881188119	0.00015470297029703	0	0	0.000232054455445545	0
"S194"	5	"E"	"BacV5"	"E.BacV5.32"	"S"	2017	3	16	3	"Mar"	"Mar3S"	0.03	"E.BacV5.32"	1926	13955	0	0	0.000286635614475099	0.000501612325331422	0.000143317807237549	0.00179147259046937	0.000286635614475099	0.000429953421712648	0.000214976710856324	0.00207810820494446	0.000859906843425296	0	0.000214976710856324	0.000286635614475099	0	0	0	0	0.000143317807237549	0	0	0.000358294518093873	0	0	0	0.005087782156933	0	0	0	0.00107488355428162	0.0131135793622358	0.000644930132568972	0.00193479039770692	0.000214976710856324	0.000358294518093873	0.00824077391615908	0.000716589036187746	0.267502687208886	0	0	0.00243640272303834	0.000214976710856324	0.00121820136151917	0.000573271228950197	0.0472232174847725	0.000286635614475099	0.00458616983160158	0.140738086707273	0	0.00236474381941956	0.000573271228950197	7.16589036187746e-05	0.00286635614475099	0.00164815478323182	0.0352561805804371	0.000429953421712648	7.16589036187746e-05	0.000358294518093873	0.000644930132568972	0.000214976710856324	0.000429953421712648	7.16589036187746e-05	0.00544607667502687	0.00379792189179506	0	0.0107488355428162	0	0	0.00594768900035829	0.000358294518093873	0.000143317807237549	0.000143317807237549	0	0.000143317807237549	0.000716589036187746	0	0	0.0177714080974561	0	0.00136151916875672	0.000143317807237549	0.0485847366535292	0.000214976710856324	7.16589036187746e-05	0	0.000214976710856324	0.00093156574704407	7.16589036187746e-05	0.000286635614475099	0	0.00594768900035829	0.0720171981368685	0.00652096022930849	0	0.00788247939806521	0.000644930132568972	0	7.16589036187746e-05	0.00501612325331422	0	7.16589036187746e-05	0.00336796847008241	0.0162665711214618	0	0.211895378000717	0.00465782873522035	0.000214976710856324	0.000358294518093873	7.16589036187746e-05	0.0121820136151917	0.00272303833751344	0.00243640272303834	7.16589036187746e-05	0.000286635614475099	0	0.00143317807237549
"S195"	5	"E"	"BacV5"	"E.BacV5.33"	"W"	2016	12	14	3	"Dec"	"Dec3W"	0.03	"E.BacV5.33"	1926	21305	0	0	0	0.000516310725181882	0	0.000938746773057968	0.000328561370570289	0	4.69373386528984e-05	0.00563248063834781	0.00192443088476883	0	0.00164280685285144	9.38746773057968e-05	0	0	9.38746773057968e-05	0	0	0	0	0.000797934757099272	0	0	0	0.00117343346632246	0	0	4.69373386528984e-05	0.000140812015958695	0.00187749354611594	0	0.000234686693264492	0	0	0.00319173902839709	0.00028162403191739	0.266322459516545	0	0	0.000704060079793476	0	0.000187749354611594	0	0.072518188218728	0.000234686693264492	0.000657122741140577	0.265242900727529	0	0.0028162403191739	0.000234686693264492	0	0.00272236564186811	0.000985684111710866	0.0447312837362122	0.000422436047876085	0	0	4.69373386528984e-05	0.000657122741140577	0	0.000234686693264492	0.00905890636000939	0.00431823515606665	0	0.0056794179770007	0	9.38746773057968e-05	0.00103262145036376	0	0	0	0	0	0.000938746773057968	0	0	0.0131893921614644	4.69373386528984e-05	0.000657122741140577	0.000140812015958695	0.0085895329734804	0.000187749354611594	0.00028162403191739	0.000140812015958695	0.000234686693264492	0.000657122741140577	0	0.000187749354611594	9.38746773057968e-05	0.0168035672377376	0.128983806618165	0.000891809434405069	0	0.00478760854259563	0.00028162403191739	0.000234686693264492	0	0.00122037080497536	0	0	0.000891809434405069	0.0187749354611594	0.00107955878901666	0.0918094344050692	0.00028162403191739	0.000375498709223187	0.000234686693264492	0.000328561370570289	0.00783853555503403	0.00154893217554565	0	0	0	4.69373386528984e-05	0.000375498709223187
"S196"	5	"E"	"BacV5"	"E.BacV5.34"	"W"	2016	12	14	3	"Dec"	"Dec3W"	0.03	"E.BacV5.34"	1926	18420	0	0	0	0.000488599348534202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00244299674267101	0	0	0	0	0.00309446254071661	0	0	0	0	0.000380021715526602	0.00168295331161781	0.217480998914224	0	0	0	0	0	0	0.388165038002172	0.00179153094462541	0	0.133767643865364	0	0.00184581976112921	0	0	0.0012486427795874	0.00200868621064061	0.00537459283387622	0	0	0	0	0.001085776330076	0	0.00162866449511401	0.0437024972855592	0.0260586319218241	0	0.00320304017372421	0	0	0	0	0	0	0	0	0.00548317046688382	0	0	0.00428881650380022	0	0	0.000542888165038002	0.00173724212812161	0	0	0.000542888165038002	0.000814332247557003	0	0	0.000217155266015201	0	0.0492942453854506	0.049457111834962	0	0	0.00157437567861021	0	0	0	0.000325732899022801	0	0	0.0001085776330076	0.00765472312703583	0.0001085776330076	0.0389250814332248	0	0	0	0	0.00347448425624321	0	0	0	0	0	0
"S197"	5	"E"	"BacV5"	"E.BacV5.35"	"W"	2016	12	14	3	"Dec"	"Dec3W"	0.03	"E.BacV5.35"	1926	21307	0	0.000187731731355892	9.38658656779462e-05	0.00117332332097433	0.000140798798516919	0.000516262261228704	0.000281597597033839	0	4.69329328389731e-05	0.00229971370910968	0.000844792791101516	0	0.00061012812690665	0	0	0	0	0	0.000140798798516919	0	9.38658656779462e-05	0.000375463462711785	0	0	0	0.0019242502463979	0	0	0	4.69329328389731e-05	0.00183038438071995	0	0.00126718918665227	0	0.000234664664194866	0.0043647627540245	0.000703993992584597	0.188435725348477	0	0	0.000563195194067677	0	0.000563195194067677	4.69329328389731e-05	0.0294738818228751	9.38658656779462e-05	0.000140798798516919	0.143098512226029	0	0.0031445065002112	4.69329328389731e-05	0	0.00164265264936406	0.0012202562538133	0.00164265264936406	0.000281597597033839	4.69329328389731e-05	0.000140798798516919	9.38658656779462e-05	0.000281597597033839	0.000187731731355892	0.000140798798516919	0.00276904303749941	0.00305064063453325	0	0.00633594593326137	0	9.38658656779462e-05	0.000938658656779462	4.69329328389731e-05	4.69329328389731e-05	4.69329328389731e-05	0	0	0.000422396395550758	0	0	0.00694607406016802	9.38658656779462e-05	0.000187731731355892	0.000187731731355892	0.00938658656779462	0.000140798798516919	0	0	0.000375463462711785	0.00159571971652509	0	0	0	0.014032946918853	0.406579997184024	0.000938658656779462	0	0.00492795794809218	4.69329328389731e-05	0	0	0.000797859858262543	0	9.38658656779462e-05	0.000422396395550758	0.0145022762472427	0	0.123527479232177	0.000140798798516919	0.000281597597033839	4.69329328389731e-05	0.000187731731355892	0.0112169709485146	0.000563195194067677	0.000281597597033839	9.38658656779462e-05	0.000187731731355892	0	0
"S198"	5	"E"	"BacV5"	"E.BacV5.36"	"W"	2016	12	14	3	"Dec"	"Dec3W"	0.03	"E.BacV5.36"	1926	24907	0	0.000481792267234111	0	0.00016059742241137	0	0.000682539045248324	8.02987112056851e-05	0	0.00016059742241137	0.0067852410968804	0.00156582486851086	0	0.000682539045248324	0	0	0	4.01493556028426e-05	0	0	0	0	0.000441642911631268	0	0	0	0.000321194844822741	0	0	0.000361344200425583	0.000281045489219898	0.0016059742241137	0	0.00124463002368812	0.000441642911631268	0	0.00361344200425583	0.00136507809049665	0.215160396675633	0	0	0.00108403260127675	0	0	0.000481792267234111	0.0792949773156141	0.000401493556028426	0.000602240334042639	0.256594531657767	0	0.000481792267234111	0.00016059742241137	0	0.00264985746978761	0.00140522744609949	0.00196731842453929	0.000240896133617055	0	0	0	0.000441642911631268	8.02987112056851e-05	0	0.00959569598907938	0.00184687035773076	0	0.00558076042879512	0	0.000441642911631268	0.00100373389007106	0	0.000120448066808528	0	0	0	0.00116433131248243	0	0	0.00525956558397238	8.02987112056851e-05	0.000481792267234111	0	0.00501866945035532	0.000602240334042639	0	0	0.00180672100212792	0.00016059742241137	0.000240896133617055	0.000200746778014213	0	0.00493837073914964	0.202914843216766	0.00285060424780182	0	0.00610270205163207	0	8.02987112056851e-05	0	0.00228851326936203	0	0	0.000481792267234111	0.0236881198056771	0.000963584534468222	0.135102581603565	0	0	0.000281045489219898	0	0.00417553298269563	0.000802987112056851	0	0	0.000361344200425583	0	0
"S199"	5	"E"	"BacV5"	"E.BacV5.37"	"C"	2016	12	14	3	"Dec"	"Dec3C"	0.03	"E.BacV5.37"	1926	37383	0	0.000214001016504828	0	0.00358451702645588	8.02503811893107e-05	0.00117700559077656	0.000401251905946553	0	2.67501270631035e-05	0.00615252922451382	0.00107000508252414	0	0.000802503811893106	0.000107000508252414	0	0	0.000133750635315518	0	0.000321001524757243	0.000107000508252414	0	0.000187250889441725	0	0	0.000535002541262071	0.00155150736966001	0	0	0.000133750635315518	0.000294251397694139	0.00141775673434449	2.67501270631035e-05	0.00109675520958725	2.67501270631035e-05	0.000214001016504828	0.00484177299842174	0.00112350533665035	0.119225316320253	0	0	0.00157825749672311	0.000535002541262071	0	8.02503811893107e-05	0.0942139475162507	0.000561752668325175	0.00165850787791242	0.399887649466335	0	0.0221491052082497	0.000187250889441725	0	0.0014712569884707	0.00128400609902897	0.00422652007597036	0.000294251397694139	0.000133750635315518	0	0.000989754701334831	2.67501270631035e-05	0.000267501270631035	5.35002541262071e-05	0.0075167857047321	0.0148998207741487	0	0.00433352058422277	0	0.000133750635315518	0.00219351041917449	0	0.000107000508252414	5.35002541262071e-05	0.000107000508252414	0	0.000561752668325174	0	0	0.0198218441537597	2.67501270631035e-05	0	0	0.00510927426905278	0	0	0	0.00107000508252414	0.00109675520958725	0	8.02503811893106e-05	0	0.0067677821469652	0.106251504694647	0.00176550838616483	0	0.00553727630206243	0	0	0	0.00197950940266966	0	0	0.000802503811893107	0.0143648182328866	0.00115025546371345	0.110371024262365	0.00278201321456277	0.000240751143567932	0.000214001016504828	0	0.0126795602279111	0.000749003557766899	0.00179225851322794	0	0.000642003049514485	0.000187250889441725	0.000160500762378621
"S2"	1	"A"	"BacV5"	"A.BacV5.40"	"W"	2015	2	17	1	"Feb"	"Feb1W"	0.03	"A.BacV5.40"	1926	3900	0	0.000256410256410256	0	0.00102564102564103	0	0.000512820512820513	0.000512820512820513	0	0	0	0.00256410256410256	0	0.000769230769230769	0	0	0	0	0	0	0	0.000512820512820513	0.000512820512820513	0	0	0	0.00820512820512821	0.00256410256410256	0	0	0.000512820512820513	0.0107692307692308	0	0.00102564102564103	0	0.00128205128205128	0.011025641025641	0.00205128205128205	0.156410256410256	0	0	0.000512820512820513	0	0	0	0.0343589743589744	0	0	0.0928205128205128	0	0.00846153846153846	0.000769230769230769	0	0.01	0.000769230769230769	0.000769230769230769	0.000256410256410256	0	0	0.00538461538461538	0.000769230769230769	0.000769230769230769	0.000256410256410256	0	0	0	0.00923076923076923	0	0	0.00153846153846154	0	0	0	0	0	0.000769230769230769	0	0	0.00358974358974359	0	0.000256410256410256	0	0.0456410256410256	0	0	0.000256410256410256	0	0.00179487179487179	0	0.000256410256410256	0	0.000256410256410256	0.0958974358974359	0.00128205128205128	0	0.00897435897435897	0	0	0	0.00230769230769231	0	0	0.000769230769230769	0.0107692307692308	0	0.418717948717949	0.000256410256410256	0.0107692307692308	0	0	0.0292307692307692	0.000769230769230769	0	0	0.000256410256410256	0	0
