"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"12088","4.11073826","0.00671141","c--Actinobacteria","0.24326531","0.0","yes","2","6","f--Nocardioidaceae","g--Aeromicrobium","false","k--Bacteria","BacV5","BacV5-Otu-000015","2.0","2","0","1.0","0.985714286","1.0","o--Actinomycetales","0","p--Actinobacteria","0.55560882","0.013668025","0.01065854","0.015440244","false","0","BacV5-Otu-000015","34926","g--Aeromicrobium-unclassified","10060","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Nocardioidaceae(100);g--Aeromicrobium(100);g--Aeromicrobium-unclassified(100);""","0.5","0.995145631","0.013264801"
"12136","2.77181208","0.0","c--Agaricostilbomycetes","0.36077482","1.0","no","2","6","f--Kondoaceae","g--Kondoa","false","k--Fungi","Ftrad","Ftrad-Otu-00036","86.0","2","0","0.921875","0.885714286","0.972222222","o--Agaricostilbales","0","p--Basidiomycota","0.74688399","0.003810791","0.003139909","0.003049879","false","0","Ftrad-Otu-00036","16346","s--Kondoa-sp","0","""k--Fungi(100);p--Basidiomycota(100);c--Agaricostilbomycetes(100);o--Agaricostilbales(100);f--Kondoaceae(100);g--Kondoa(100);s--Kondoa-sp(100);""","0.76785714","0.927184466","0.003316871"
"12239","3.46979866","0.0","c--Dothideomycetes","0.28820116","0.0","no","1","7","f--Didymosphaeriaceae","g--Pseudopithomyces","false","k--Fungi","Ftrad","Ftrad-Otu-00087","16.0","1","0","0.25","0.228571429","0.638888889","o--Pleosporales","0","p--Ascomycota","0.64717162","0.001204426","7.82085E-4","0.001159163","false","0","Ftrad-Otu-00087","3483","s--Pseudopithomyces-chartarum","0","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Pleosporales(100);f--Didymosphaeriaceae(100);g--Pseudopithomyces(100);s--Pseudopithomyces-chartarum(100);""","0.0","0.378640777","0.001045092"
"12338","3.10067114","2.252E-5","c--Leotiomycetes","0.32251082","0.33333333","no","3","6","o--Helotiales-unclassified","o--Helotiales-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00034","25.66666667","3","0","0.703125","0.728571429","0.708333333","o--Helotiales","0","p--Ascomycota","0.69990412","0.001699577","0.003255945","0.005956443","false","0","Ftrad-Otu-00034","17590","o--Helotiales-unclassified","48","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Helotiales(100);o--Helotiales-unclassified(100);o--Helotiales-unclassified(100);o--Helotiales-unclassified(100);""","0.49673203","0.713592233","0.003716276"
"12349","2.96979866","1.9468E-4","c--Actinobacteria","0.33672316","0.33333333","no","3","6","f--Microbacteriaceae","g--Microbacterium","false","k--Bacteria","BacV5","BacV5-Otu-000173","25.0","3","0","0.859375","0.628571429","0.916666667","o--Actinomycetales","0","p--Actinobacteria","0.71860019","6.96526E-4","5.00658E-4","5.81806E-4","false","0","BacV5-Otu-000173","1659","g--Microbacterium-unclassified","170","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Microbacteriaceae(100);g--Microbacterium(97);g--Microbacterium-unclassified(76);""","0.4180791","0.800970874","5.89873E-4"
"12386","3.04026846","6.29E-6","c--Dothideomycetes","0.32891832","0.33333333","no","3","6","f--Leptosphaeriaceae","f--Leptosphaeriaceae-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00152","33.0","3","0","0.59375","0.542857143","0.513888889","o--Pleosporales","0","p--Ascomycota","0.70853308","3.5109E-4","2.16187E-4","1.98104E-4","false","0","Ftrad-Otu-00152","1495","f--Leptosphaeriaceae-unclassified","12","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Pleosporales(100);f--Leptosphaeriaceae(96);f--Leptosphaeriaceae-unclassified(96);f--Leptosphaeriaceae-unclassified(96);""","0.51851852","0.548543689","2.51778E-4"
"12410","3.19127517","1.609E-5","c--Alphaproteobacteria","0.31335436","0.0","no","2","6","f--Rhizobiaceae","g--Agrobacterium","false","k--Bacteria","BacV5","BacV5-Otu-000025","24.0","2","0","0.96875","0.942857143","0.986111111","o--Rhizobiales","0","p--Proteobacteria","0.68696069","0.013665274","0.004015927","0.00545475","false","0","BacV5-Otu-000025","18733","g--Agrobacterium-unclassified","20","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhizobiales(100);f--Rhizobiaceae(97);g--Agrobacterium(55);g--Agrobacterium-unclassified(55);""","0.52272727","0.966019417","0.007516672"
"12496","2.91275168","1.215E-5","c--Actinobacteria","0.34331797","0.33333333","no","3","6","f--Microbacteriaceae","g--Frigoribacterium","false","k--Bacteria","BacV5","BacV5-Otu-000235","38.0","3","0","0.515625","0.728571429","0.625","o--Actinomycetales","0","p--Actinobacteria","0.72674976","2.05116E-4","5.32491E-4","5.01938E-4","false","0","BacV5-Otu-000235","1025","g--Frigoribacterium-unclassified","44","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Microbacteriaceae(100);g--Frigoribacterium(100);g--Frigoribacterium-unclassified(100);""","0.48290598","0.626213592","4.20104E-4"
"12502","3.51342282","0.0","c--Alphaproteobacteria","0.28462273","0.0","no","1","6","o--Rhizobiales-unclassified","o--Rhizobiales-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000147","12.0","1","0","0.84375","0.771428571","0.763888889","o--Rhizobiales","0","p--Proteobacteria","0.6409396","6.78708E-4","5.51191E-4","8.68511E-4","false","0","BacV5-Otu-000147","2141","o--Rhizobiales-unclassified","0","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhizobiales(100);o--Rhizobiales-unclassified(100);o--Rhizobiales-unclassified(100);o--Rhizobiales-unclassified(100);""","0.0","0.791262136","7.01716E-4"
"12526","2.71812081","7.8279E-4","c--Alphaproteobacteria","0.36790123","0.6","no","5","6","f--Aurantimonadaceae","f--Aurantimonadaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000060","63.4","5","0","0.765625","0.557142857","0.430555556","o--Rhizobiales","0","p--Proteobacteria","0.75455417","0.005600034","0.003557978","7.96265E-4","false","0","BacV5-Otu-000060","7292","f--Aurantimonadaceae-unclassified","1986","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhizobiales(100);f--Aurantimonadaceae(100);f--Aurantimonadaceae-unclassified(100);f--Aurantimonadaceae-unclassified(100);""","0.51544715","0.577669903","0.003227144"
"12656","2.88590604","3.59E-6","k--Fungi-unclassified","0.34651163","0.0","no","2","6","k--Fungi-unclassified","k--Fungi-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00040","50.5","2","0","0.546875","0.585714286","0.569444444","k--Fungi-unclassified","0","k--Fungi-unclassified","0.73058485","0.003775879","0.003816336","5.35896E-4","false","0","Ftrad-Otu-00040","12535","k--Fungi-unclassified","20","""k--Fungi(99);k--Fungi-unclassified(99);k--Fungi-unclassified(99);k--Fungi-unclassified(99);k--Fungi-unclassified(99);k--Fungi-unclassified(99);k--Fungi-unclassified(99);""","0.56896552","0.567961165","0.002657205"
"12755","3.40604027","0.0","c--Sordariomycetes","0.29359606","0.0","no","1","6","f--Bartaliniaceae","g--Truncatella","false","k--Fungi","Ftrad","Ftrad-Otu-00177","24.0","1","0","0.515625","0.557142857","0.277777778","o--Xylariales","0","p--Ascomycota","0.65627996","3.4616E-4","3.42933E-4","7.48E-5","false","0","Ftrad-Otu-00177","1215","s--Truncatella-angustata","0","""k--Fungi(100);p--Ascomycota(100);c--Sordariomycetes(100);o--Xylariales(100);f--Bartaliniaceae(100);g--Truncatella(100);s--Truncatella-angustata(99);""","0.0","0.446601942","2.50219E-4"
"12984","2.74161074","7.7539E-4","c--Thermoleophilia","0.36474908","0.2","no","5","5","o--Solirubrobacterales-unclassified","o--Solirubrobacterales-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000142","29.0","5","0","0.9375","0.785714286","0.972222222","o--Solirubrobacterales","0","p--Actinobacteria","0.75119847","7.70272E-4","4.66163E-4","0.001054627","false","0","BacV5-Otu-000142","2191","o--Solirubrobacterales-unclassified","702","""k--Bacteria(100);p--Actinobacteria(100);c--Thermoleophilia(100);o--Solirubrobacterales(100);o--Solirubrobacterales-unclassified(99);o--Solirubrobacterales-unclassified(99);o--Solirubrobacterales-unclassified(99);""","0.28316832","0.898058252","7.6632E-4"
"13108","3.0033557","0.0","c--Dothideomycetes","0.33296089","1.0","no","3","5","f--Phaeosphaeriaceae","g--Phaeosphaeria","false","k--Fungi","Ftrad","Ftrad-Otu-00114","37.66666667","3","0","0.671875","0.671428571","0.847222222","o--Pleosporales","0","p--Ascomycota","0.71380633","4.05605E-4","4.43076E-4","6.32417E-4","false","0","Ftrad-Otu-00114","2368","g--Phaeosphaeria-unclassified","0","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Pleosporales(100);f--Phaeosphaeriaceae(100);g--Phaeosphaeria(100);g--Phaeosphaeria-unclassified(100);""","0.61748634","0.733009709","4.97612E-4"
"13190","2.91946309","0.0","c--Bacilli","0.34252874","1.0","no","2","6","f--Paenibacillaceae","g--Ammoniphilus","false","k--Bacteria","BacV5","BacV5-Otu-000126","41.5","2","0","0.421875","0.628571429","0.805555556","o--Bacillales","0","p--Firmicutes","0.72579099","1.09583E-4","3.98507E-4","0.001634334","false","0","BacV5-Otu-000126","2520","g--Ammoniphilus-unclassified","0","""k--Bacteria(100);p--Firmicutes(100);c--Bacilli(100);o--Bacillales(100);f--Paenibacillaceae(100);g--Ammoniphilus(100);g--Ammoniphilus-unclassified(65);""","0.52531646","0.626213592","7.40684E-4"
"13341","5.10738255","0.0","c--Actinobacteria","0.19579501","0.0","no","1","7","f--Nocardiaceae","f--Nocardiaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000050","2.0","1","0","0.90625","0.9","0.902777778","o--Actinomycetales","0","p--Actinobacteria","0.41323106","0.00382969","0.00220158","0.004867964","false","0","BacV5-Otu-000050","10291","f--Nocardiaceae-unclassified","0","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Nocardiaceae(100);f--Nocardiaceae-unclassified(91);f--Nocardiaceae-unclassified(91);""","0.0","0.902912621","0.003639341"
"13416","3.19463087","4.852E-5","k--Fungi-unclassified","0.31302521","0.0","no","2","6","k--Fungi-unclassified","k--Fungi-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00159","18.0","2","0","0.40625","0.128571429","0.444444444","k--Fungi-unclassified","0","k--Fungi-unclassified","0.6864813","1.44227E-4","8.04E-5","5.28104E-4","false","0","Ftrad-Otu-00159","1440","k--Fungi-unclassified","46","""k--Fungi(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);""","0.5","0.325242718","2.56702E-4"
"13485","3.4261745","4.83E-5","c--Leotiomycetes","0.29187071","0.0","no","2","6","f--Sclerotiniaceae","g--Botryotinia","false","k--Fungi","Ftrad","Ftrad-Otu-00099","7.0","2","0","0.59375","0.685714286","0.930555556","o--Helotiales","0","p--Ascomycota","0.65340364","5.54724E-4","4.43982E-4","7.29339E-4","false","0","Ftrad-Otu-00099","2900","s--Botryotinia-pelargonii","16","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Helotiales(100);f--Sclerotiniaceae(100);g--Botryotinia(91);s--Botryotinia-pelargonii(91);""","0.5","0.742718447","5.78124E-4"
"13489","3.11409396","4.904E-5","c--Betaproteobacteria","0.32112069","0.33333333","no","3","6","f--Methylophilaceae","g--Methylotenera","false","k--Bacteria","BacV5","BacV5-Otu-000114","19.0","3","0","0.6875","0.5","0.527777778","o--Methylophilales","0","p--Proteobacteria","0.69798658","0.002047016","0.001360068","3.63134E-4","false","0","BacV5-Otu-000114","2806","s--mobilis","52","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Methylophilales(100);f--Methylophilaceae(100);g--Methylotenera(100);s--mobilis(96);""","0.4057971","0.567961165","0.001225046"
"13508","3.37919463","0.00671141","c--Sordariomycetes","0.2959285","0.0","no","2","6","f--Plectosphaerellaceae","g--Plectosphaerella","false","k--Fungi","Ftrad","Ftrad-Otu-00262","12.0","2","0","0.5625","0.4","0.319444444","o--Glomerellales","0","p--Ascomycota","0.66011505","3.29109E-4","2.40118E-4","1.03637E-4","false","0","Ftrad-Otu-00262","623","s--Plectosphaerella-pauciseptata","15920","""k--Fungi(100);p--Ascomycota(100);c--Sordariomycetes(100);o--Glomerellales(100);f--Plectosphaerellaceae(100);g--Plectosphaerella(100);s--Plectosphaerella-pauciseptata(52);""","0.5","0.422330097","2.20064E-4"
"13598","3.61409396","1.222E-5","c--Betaproteobacteria","0.27669452","0.0","no","2","6","c--Betaproteobacteria-unclassified","c--Betaproteobacteria-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000260","11.5","2","0","0.796875","0.771428571","0.763888889","c--Betaproteobacteria-unclassified","0","p--Proteobacteria","0.62655801","4.15555E-4","3.08306E-4","2.70914E-4","false","0","BacV5-Otu-000260","920","c--Betaproteobacteria-unclassified","12","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);c--Betaproteobacteria-unclassified(100);c--Betaproteobacteria-unclassified(100);c--Betaproteobacteria-unclassified(100);c--Betaproteobacteria-unclassified(100);""","0.61764706","0.776699029","3.28557E-4"
"13775","2.90604027","0.00675094","c--Taphrinomycetes","0.34411085","0.0","no","3","6","f--Protomycetaceae","g--Protomyces","false","k--Fungi","Ftrad","Ftrad-Otu-00032","29.66666667","3","0","0.765625","0.771428571","0.972222222","o--Taphrinales","0","p--Ascomycota","0.72770853","0.002193944","0.001711864","0.008802932","false","0","Ftrad-Otu-00032","21282","g--Protomyces-unclassified","9390","""k--Fungi(100);p--Ascomycota(100);c--Taphrinomycetes(99);o--Taphrinales(99);f--Protomycetaceae(99);g--Protomyces(99);g--Protomyces-unclassified(97);""","0.3495935","0.839805825","0.004340068"
"13776","3.90268456","0.0","c--Alphaproteobacteria","0.25623388","0.0","no","1","7","f--Sphingomonadaceae","g--Sphingomonas","false","k--Bacteria","BacV5","BacV5-Otu-000037","3.0","1","0","0.96875","0.828571429","0.819444444","o--Sphingomonadales","0","p--Proteobacteria","0.58533078","0.008759734","0.002643524","0.003617172","false","0","BacV5-Otu-000037","12916","g--Sphingomonas-unclassified","0","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Sphingomonadales(100);f--Sphingomonadaceae(100);g--Sphingomonas(100);g--Sphingomonas-unclassified(100);""","0.0","0.868932039","0.00488401"
"13799","3.15771812","0.0","c--Chytridiomycetes","0.31668438","0.0","no","1","6","f--Chytridiaceae","g--unclassified-Chytridiaceae","false","k--Fungi","Ftrad","Ftrad-Otu-00235","44.0","1","0","0.3125","0.185714286","0.0","o--Chytridiales","0","p--Chytridiomycota","0.69175455","0.003214419","0.00198693","0.0","false","0","Ftrad-Otu-00235","745","s--Chytridiaceae-sp","0","""k--Fungi(100);p--Chytridiomycota(100);c--Chytridiomycetes(100);o--Chytridiales(100);f--Chytridiaceae(100);g--unclassified-Chytridiaceae(100);s--Chytridiaceae-sp(100);""","0.0","0.160194175","0.001673825"
"13865","3.62080537","0.0","c--Microbotryomycetes","0.27618165","0.0","no","1","6","f--unclassified-Leucosporidiales","g--unclassified-Leucosporidiales","false","k--Fungi","Ftrad","Ftrad-Otu-00070","9.0","1","0","0.390625","0.585714286","0.236111111","o--Leucosporidiales","0","p--Basidiomycota","0.62559923","0.001373487","0.001041796","2.60133E-4","false","0","Ftrad-Otu-00070","4670","s--Leucosporidiales-sp","0","""k--Fungi(100);p--Basidiomycota(100);c--Microbotryomycetes(100);o--Leucosporidiales(100);f--unclassified-Leucosporidiales(98);g--unclassified-Leucosporidiales(98);s--Leucosporidiales-sp(98);""","0.0","0.402912621","8.71643E-4"
"13874","3.73154362","0.00671141","c--Deltaproteobacteria","0.26798561","0.0","no","2","6","f--Polyangiaceae","g--Aetherobacter","false","k--Bacteria","BacV5","BacV5-Otu-000048","7.0","2","0","0.90625","0.928571429","0.902777778","o--Myxococcales","0","p--Proteobacteria","0.60977948","0.006049934","0.002776783","0.004899339","false","0","BacV5-Otu-000048","11027","s--fasciculatus","10520","""k--Bacteria(100);p--Proteobacteria(100);c--Deltaproteobacteria(100);o--Myxococcales(100);f--Polyangiaceae(100);g--Aetherobacter(100);s--fasciculatus(100);""","0.5","0.912621359","0.004535549"
"14063","2.63087248","0.0","c--Betaproteobacteria","0.38010204","1.0","no","3","6","f--Oxalobacteraceae","g--Massilia","false","k--Bacteria","BacV5","BacV5-Otu-000172","100.66666667","3","0","0.703125","0.8","0.75","o--Burkholderiales","0","p--Proteobacteria","0.76701822","7.0715E-4","5.99405E-4","5.56E-4","false","0","BacV5-Otu-000172","1672","g--Massilia-unclassified","0","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);g--Massilia(88);g--Massilia-unclassified(88);""","0.74019608","0.752427184","6.17709E-4"
"14209","4.72818792","0.0","c--Tremellomycetes","0.21149752","0.0","no","1","7","f--Holtermanniales-fam-Incertae-sedis","g--Holtermanniella","false","k--Fungi","Ftrad","Ftrad-Otu-00019","2.0","1","0","0.90625","0.8","0.666666667","o--Holtermanniales","0","p--Basidiomycota","0.46740173","0.022637509","0.007501022","7.66531E-4","false","0","Ftrad-Otu-00019","47543","s--Holtermanniella-sp","0","""k--Fungi(100);p--Basidiomycota(100);c--Tremellomycetes(100);o--Holtermanniales(100);f--Holtermanniales-fam-Incertae-sedis(97);g--Holtermanniella(97);s--Holtermanniella-sp(97);""","0.0","0.786407767","0.009849817"
"14358","3.07718121","0.0","c--Agaricostilbomycetes","0.32497274","1.0","no","2","6","f--Kondoaceae","g--Bensingtonia","false","k--Fungi","Ftrad","Ftrad-Otu-00072","39.5","2","0","0.34375","0.7","0.611111111","o--Agaricostilbales","0","p--Basidiomycota","0.70325983","1.92233E-4","0.001509027","7.69028E-4","false","0","Ftrad-Otu-00072","4585","s--Bensingtonia-sp","0","""k--Fungi(100);p--Basidiomycota(100);c--Agaricostilbomycetes(100);o--Agaricostilbales(100);f--Kondoaceae(100);g--Bensingtonia(100);s--Bensingtonia-sp(100);""","0.69298246","0.558252427","8.41286E-4"
"15563","4.37583893","0.0","c--Microbotryomycetes","0.22852761","0.0","no","1","7","f--Leucosporidiaceae","g--Leucosporidium","false","k--Fungi","Ftrad","Ftrad-Otu-00025","2.0","1","0","0.671875","0.671428571","0.666666667","o--Leucosporidiales","0","p--Basidiomycota","0.5177373","0.013342891","0.007554106","8.75186E-4","false","0","Ftrad-Otu-00025","33472","s--Leucosporidium-sp","0","""k--Fungi(100);p--Basidiomycota(100);c--Microbotryomycetes(100);o--Leucosporidiales(100);f--Leucosporidiaceae(100);g--Leucosporidium(100);s--Leucosporidium-sp(95);""","0.0","0.669902913","0.007018184"
"15857","2.91946309","0.0","c--Actinobacteria","0.34252874","0.0","no","1","6","f--Nocardiaceae","g--Rhodococcus","false","k--Bacteria","BacV5","BacV5-Otu-000251","85.0","1","0","0.609375","0.542857143","0.388888889","o--Actinomycetales","0","p--Actinobacteria","0.72579099","3.6369E-4","6.72866E-4","1.38278E-4","false","0","BacV5-Otu-000251","949","s--fascians","0","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Nocardiaceae(100);g--Rhodococcus(100);s--fascians(100);""","0.0","0.509708738","3.89965E-4"
