Node1,Node2,binarycorrelation,Correlation
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000045,Negative,-0.494785188793
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000043,Negative,-0.469317763063
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000041,Negative,-0.641306266142
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000040,Negative,-0.67108599659
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000034,Negative,-0.526571780133
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000033,Negative,-0.562612936079
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000027,Negative,-0.564586051696
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000012,Negative,-0.503597649798
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000006,Negative,-0.472633271887
mar_Ftrad_Otu_00022,mar_BacV5_Otu_000004,Negative,-0.459392440694
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000406,Negative,-0.379252733896
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000351,Negative,-0.437900070086
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000237,Negative,-0.414035336676
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000224,Negative,-0.527911268778
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000219,Negative,-0.480972845146
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000209,Negative,-0.55677929771
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000183,Negative,-0.477682154065
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000176,Negative,-0.468750490734
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000173,Negative,-0.503003787152
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000170,Negative,-0.523115265928
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000166,Negative,-0.488003439105
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000161,Negative,-0.524763128972
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000156,Negative,-0.586983052046
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000150,Negative,-0.502661531371
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000149,Negative,-0.478001716757
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000143,Negative,-0.506956248053
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000142,Negative,-0.539638612146
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000141,Negative,-0.483830905001
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000138,Negative,-0.449646228271
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000136,Negative,-0.593219605222
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000132,Negative,-0.542257669166
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000131,Negative,-0.54925169965
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000113,Negative,-0.431812828753
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000104,Negative,-0.465822695536
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000097,Negative,-0.512184911903
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000096,Negative,-0.452301967232
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000092,Negative,-0.640765649905
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000090,Negative,-0.592451859273
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000081,Negative,-0.572524205967
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000075,Negative,-0.407375376752
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000074,Negative,-0.582308638914
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000071,Negative,-0.695778598372
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000063,Negative,-0.533967737427
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000059,Negative,-0.699730105558
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000057,Negative,-0.591031827255
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000048,Negative,-0.674938961269
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000045,Negative,-0.573077379941
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000041,Negative,-0.652496659316
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000040,Negative,-0.672487682737
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000033,Negative,-0.583102235201
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000027,Negative,-0.615010939172
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000025,Negative,-0.431605330982
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000012,Negative,-0.530993657029
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000006,Negative,-0.501464614824
mar_Ftrad_Otu_00013,mar_BacV5_Otu_000004,Negative,-0.5236956426
mar_BacV5_Otu_000179,mar_BacV5_Otu_000177,Negative,-0.456979026082
mar_BacV5_Otu_000179,mar_BacV5_Otu_000173,Negative,-0.430036173389
mar_BacV5_Otu_000179,mar_BacV5_Otu_000170,Negative,-0.417911252349
mar_BacV5_Otu_000179,mar_BacV5_Otu_000156,Negative,-0.487152782767
mar_BacV5_Otu_000179,mar_BacV5_Otu_000149,Negative,-0.387509428503
mar_BacV5_Otu_000179,mar_BacV5_Otu_000143,Negative,-0.492650043589
mar_BacV5_Otu_000179,mar_BacV5_Otu_000142,Negative,-0.4010484601
mar_BacV5_Otu_000179,mar_BacV5_Otu_000136,Negative,-0.530807824532
mar_BacV5_Otu_000179,mar_BacV5_Otu_000131,Negative,-0.400111882418
mar_BacV5_Otu_000179,mar_BacV5_Otu_000116,Negative,-0.371381872506
mar_BacV5_Otu_000179,mar_BacV5_Otu_000115,Negative,-0.42211048695
mar_BacV5_Otu_000179,mar_BacV5_Otu_000103,Negative,-0.378965463954
mar_BacV5_Otu_000179,mar_BacV5_Otu_000092,Negative,-0.618702609849
mar_BacV5_Otu_000179,mar_BacV5_Otu_000090,Negative,-0.478897882672
mar_BacV5_Otu_000179,mar_BacV5_Otu_000088,Negative,-0.466010212449
mar_BacV5_Otu_000179,mar_BacV5_Otu_000080,Negative,-0.438717907563
mar_BacV5_Otu_000179,mar_BacV5_Otu_000074,Negative,-0.487904528223
mar_BacV5_Otu_000179,mar_BacV5_Otu_000071,Negative,-0.529044866311
mar_BacV5_Otu_000179,mar_BacV5_Otu_000063,Negative,-0.546844802335
mar_BacV5_Otu_000179,mar_BacV5_Otu_000062,Negative,-0.54157984011
mar_BacV5_Otu_000179,mar_BacV5_Otu_000059,Negative,-0.521063298365
mar_BacV5_Otu_000179,mar_BacV5_Otu_000057,Negative,-0.551924541163
mar_BacV5_Otu_000179,mar_BacV5_Otu_000048,Negative,-0.489328462106
mar_BacV5_Otu_000179,mar_BacV5_Otu_000045,Negative,-0.430564090826
mar_BacV5_Otu_000179,mar_BacV5_Otu_000041,Negative,-0.558790155617
mar_BacV5_Otu_000179,mar_BacV5_Otu_000040,Negative,-0.582321727727
mar_BacV5_Otu_000179,mar_BacV5_Otu_000034,Negative,-0.503225012283
mar_BacV5_Otu_000179,mar_BacV5_Otu_000033,Negative,-0.43713821444
mar_BacV5_Otu_000179,mar_BacV5_Otu_000027,Negative,-0.51569043645
mar_BacV5_Otu_000179,mar_BacV5_Otu_000012,Negative,-0.448375376466
mar_BacV5_Otu_000179,mar_BacV5_Otu_000006,Negative,-0.514105266872
mar_Ftrad_Otu_00089,mar_BacV5_Otu_000164,Negative,-0.378260518486
mar_BacV5_Otu_000145,mar_BacV5_Otu_000039,Negative,-0.497225971429
mar_BacV5_Otu_000145,mar_BacV5_Otu_000022,Negative,-0.493198056059
mar_BacV5_Otu_000145,mar_BacV5_Otu_000017,Negative,-0.506547180892
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000136,Negative,-0.448358906778
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000092,Negative,-0.499348762364
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000080,Negative,-0.443893965867
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000071,Negative,-0.524893713611
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000063,Negative,-0.447659498693
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000062,Negative,-0.529303950886
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000059,Negative,-0.520768058131
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000057,Negative,-0.48630235215
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000048,Negative,-0.493029683611
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000041,Negative,-0.600914633691
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000034,Negative,-0.460064512791
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000012,Negative,-0.521272962364
mar_Ftrad_Otu_00014,mar_BacV5_Otu_000006,Negative,-0.448532384581
mar_BacV5_Otu_000121,mar_BacV5_Otu_000009,Negative,-0.48557855591
mar_BacV5_Otu_000172,mar_BacV5_Otu_000152,Negative,-0.420343927537
mar_BacV5_Otu_000172,mar_BacV5_Otu_000128,Negative,-0.435572584129
mar_BacV5_Otu_000172,mar_BacV5_Otu_000084,Negative,-0.407835534393
mar_BacV5_Otu_000110,mar_BacV5_Otu_000106,Negative,-0.460702912004
mar_Ftrad_Otu_00070,mar_Ftrad_Otu_00059,Negative,-0.484071408502
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000237,Negative,-0.463430654798
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000209,Negative,-0.39356089064
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000205,Negative,-0.382490074561
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000203,Negative,-0.395482087894
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000201,Negative,-0.476748191464
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000176,Negative,-0.465507271184
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000170,Negative,-0.412736161744
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000166,Negative,-0.518077207282
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000164,Negative,-0.450906920254
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000158,Negative,-0.46893583682
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000156,Negative,-0.412757535883
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000150,Negative,-0.429841670497
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000149,Negative,-0.475426480117
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000136,Negative,-0.499430728822
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000132,Negative,-0.431571701019
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000131,Negative,-0.452325813136
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000113,Negative,-0.429496471522
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000098,Negative,-0.482942319357
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000097,Negative,-0.426955082969
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000095,Negative,-0.457351226263
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000089,Negative,-0.457431164701
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000083,Negative,-0.440965339234
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000081,Negative,-0.456970026521
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000074,Negative,-0.457460421185
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000073,Negative,-0.494731595956
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000072,Negative,-0.510372945168
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000062,Negative,-0.425016996054
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000059,Negative,-0.527034539838
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000057,Negative,-0.485526164368
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000048,Negative,-0.523608436586
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000045,Negative,-0.459354490878
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000043,Negative,-0.46755692732
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000041,Negative,-0.409215119894
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000040,Negative,-0.554863529222
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000034,Negative,-0.517993724027
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000030,Negative,-0.495102119849
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000027,Negative,-0.520266152294
mar_Ftrad_Otu_00070,mar_BacV5_Otu_000004,Negative,-0.485416702356
mar_Ftrad_Otu_00075,mar_Ftrad_Otu_00059,Negative,-0.425632062323
mar_Ftrad_Otu_00075,mar_Ftrad_Otu_00006,Negative,-0.429576712199
mar_Ftrad_Otu_00075,mar_BacV5_Otu_000209,Negative,-0.403577173639
mar_Ftrad_Otu_00075,mar_BacV5_Otu_000131,Negative,-0.420546170166
mar_Ftrad_Otu_00075,mar_BacV5_Otu_000103,Negative,-0.387827126419
mar_Ftrad_Otu_00075,mar_BacV5_Otu_000097,Negative,-0.451332392019
mar_Ftrad_Otu_00075,mar_BacV5_Otu_000092,Negative,-0.474497288534
mar_Ftrad_Otu_00032,mar_BacV5_Otu_000310,Negative,-0.43792218375
mar_Ftrad_Otu_00032,mar_BacV5_Otu_000200,Negative,-0.474766256295
mar_Ftrad_Otu_00032,mar_BacV5_Otu_000011,Negative,-0.510961884279
mar_BacV5_Otu_000090,mar_BacV5_Otu_000009,Negative,-0.448317772049
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000237,Negative,-0.482389185002
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000158,Negative,-0.465988735646
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000132,Negative,-0.421066760131
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000131,Negative,-0.526255346856
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000113,Negative,-0.423486637194
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000098,Negative,-0.485289680276
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000097,Negative,-0.53846361152
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000096,Negative,-0.466871393525
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000095,Negative,-0.627716050007
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000074,Negative,-0.545169807182
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000072,Negative,-0.525629902349
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000059,Negative,-0.506521364184
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000056,Negative,-0.61189551893
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000052,Negative,-0.460897167567
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000045,Negative,-0.55948018576
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000040,Negative,-0.560048433975
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000034,Negative,-0.50293358132
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000030,Negative,-0.514438730783
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000027,Negative,-0.608862877867
mar_Ftrad_Otu_00001,mar_BacV5_Otu_000004,Negative,-0.640238987374
mar_BacV5_Otu_000129,mar_BacV5_Otu_000009,Negative,-0.472290055564
mar_BacV5_Otu_000128,mar_BacV5_Otu_000107,Negative,-0.435956298379
mar_BacV5_Otu_000128,mar_BacV5_Otu_000073,Negative,-0.406253931659
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000224,Negative,-0.349201889929
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000219,Negative,-0.419824624265
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000209,Negative,-0.486165589315
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000173,Negative,-0.40651969214
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000166,Negative,-0.390536922779
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000164,Negative,-0.444371711711
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000141,Negative,-0.369293910594
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000136,Negative,-0.507920896004
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000132,Negative,-0.418454115344
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000129,Negative,-0.450717518152
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000119,Negative,-0.458788886605
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000097,Negative,-0.450571661241
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000092,Negative,-0.437400486649
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000074,Negative,-0.38168857254
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000059,Negative,-0.549056568451
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000057,Negative,-0.442161495244
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000048,Negative,-0.499323749493
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000041,Negative,-0.46189218732
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000040,Negative,-0.427247667239
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000034,Negative,-0.404762285663
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000027,Negative,-0.396146740564
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000012,Negative,-0.458010149296
mar_Ftrad_Otu_00119,mar_BacV5_Otu_000006,Negative,-0.399976070198
mar_BacV5_Otu_000119,mar_BacV5_Otu_000009,Negative,-0.428356590794
mar_BacV5_Otu_000113,mar_BacV5_Otu_000022,Negative,-0.498440198133
mar_BacV5_Otu_000096,mar_BacV5_Otu_000009,Negative,-0.56317552901
mar_BacV5_Otu_000242,mar_BacV5_Otu_000191,Negative,-0.419211816289
mar_BacV5_Otu_000242,mar_BacV5_Otu_000017,Negative,-0.41907244332
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000203,Negative,-0.460375911282
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000169,Negative,-0.421498050975
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000149,Negative,-0.445437683631
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000142,Negative,-0.460022427832
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000138,Negative,-0.421233949811
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000131,Negative,-0.504470392224
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000123,Negative,-0.440916785144
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000102,Negative,-0.424378269614
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000095,Negative,-0.486951656749
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000074,Negative,-0.554349488929
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000073,Negative,-0.428527499147
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000059,Negative,-0.507129983021
mar_Ftrad_Otu_00037,mar_BacV5_Otu_000045,Negative,-0.522688216042
mar_Ftrad_Otu_00058,mar_Ftrad_Otu_00008,Negative,-0.449955164892
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000161,Negative,-0.565892986368
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000152,Negative,-0.37050754768
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000143,Negative,-0.496932937915
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000136,Negative,-0.441878275813
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000092,Negative,-0.553497148259
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000090,Negative,-0.424674475507
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000084,Negative,-0.445815716272
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000080,Negative,-0.427433816011
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000071,Negative,-0.553942097149
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000063,Negative,-0.538620534394
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000062,Negative,-0.506545936757
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000059,Negative,-0.437202224074
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000057,Negative,-0.453432101361
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000041,Negative,-0.519037989939
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000015,Negative,-0.51051989301
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000013,Negative,-0.620117125219
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000012,Negative,-0.593817019047
mar_Ftrad_Otu_00058,mar_BacV5_Otu_000006,Negative,-0.544924769536
mar_Ftrad_Otu_00048,mar_Ftrad_Otu_00008,Negative,-0.536145986845
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000478,Negative,-0.423263472337
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000351,Negative,-0.462695626461
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000308,Negative,-0.424738795929
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000224,Negative,-0.428441295467
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000209,Negative,-0.43304830235
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000187,Negative,-0.440488177234
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000173,Negative,-0.440725509606
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000161,Negative,-0.498316341192
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000143,Negative,-0.409580469235
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000136,Negative,-0.447750949153
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000090,Negative,-0.575655829645
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000081,Negative,-0.448085670541
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000077,Negative,-0.476655214985
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000075,Negative,-0.455600486639
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000071,Negative,-0.511738129179
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000069,Negative,-0.516768780805
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000063,Negative,-0.507507262593
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000041,Negative,-0.451311717065
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000015,Negative,-0.548962545363
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000013,Negative,-0.432280970583
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000008,Negative,-0.468960485537
mar_Ftrad_Otu_00048,mar_BacV5_Otu_000006,Negative,-0.492481546812
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000658,Negative,-0.47067095272
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000558,Negative,-0.391300216567
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000409,Negative,-0.477473102203
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000382,Negative,-0.512107118749
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000315,Negative,-0.445141752404
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000312,Negative,-0.574132704143
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000304,Negative,-0.487189803397
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000275,Negative,-0.479664300843
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000237,Negative,-0.543838921381
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000219,Negative,-0.422656162768
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000207,Negative,-0.478339794263
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000205,Negative,-0.490235850946
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000203,Negative,-0.429648708668
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000200,Negative,-0.496784204013
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000189,Negative,-0.487184982244
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000177,Negative,-0.600050369584
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000172,Negative,-0.465044106585
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000171,Negative,-0.497496344448
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000169,Negative,-0.433142927761
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000168,Negative,-0.548127211599
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000164,Negative,-0.484901613638
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000158,Negative,-0.525926881992
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000149,Negative,-0.510102321582
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000145,Negative,-0.599908985799
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000141,Negative,-0.564403319599
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000137,Negative,-0.401068582438
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000132,Negative,-0.539800037513
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000131,Negative,-0.522427982247
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000130,Negative,-0.521050761136
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000129,Negative,-0.466207841412
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000123,Negative,-0.535965878366
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000119,Negative,-0.499381205173
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000113,Negative,-0.493717063662
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000107,Negative,-0.525452338366
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000106,Negative,-0.501789332828
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000104,Negative,-0.530433509757
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000102,Negative,-0.522784128392
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000098,Negative,-0.728336572733
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000097,Negative,-0.643551275776
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000095,Negative,-0.646752570639
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000089,Negative,-0.580255460236
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000088,Negative,-0.491021372612
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000074,Negative,-0.62962375028
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000073,Negative,-0.595162620242
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000072,Negative,-0.70001898104
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000059,Negative,-0.475356854132
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000056,Negative,-0.650438732243
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000052,Negative,-0.622813162126
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000045,Negative,-0.578306662579
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000043,Negative,-0.583367683475
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000040,Negative,-0.570373413209
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000034,Negative,-0.652418304555
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000030,Negative,-0.731175059021
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000027,Negative,-0.657955489463
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000011,Negative,-0.52278528019
mar_Ftrad_Otu_00017,mar_BacV5_Otu_000004,Negative,-0.69873268348
mar_Ftrad_Otu_00011,mar_BacV5_Otu_000409,Negative,-0.484301931894
mar_Ftrad_Otu_00011,mar_BacV5_Otu_000382,Negative,-0.456897706447
mar_Ftrad_Otu_00011,mar_BacV5_Otu_000338,Negative,-0.52705620056
mar_Ftrad_Otu_00011,mar_BacV5_Otu_000315,Negative,-0.509351618864
mar_Ftrad_Otu_00011,mar_BacV5_Otu_000312,Negative,-0.551579619899
mar_Ftrad_Otu_00011,mar_BacV5_Otu_000304,Negative,-0.445579319719
