"SUID","0.001_ 2_corsparcc.txt(1)_Cor","0.001_ 2_corsparcc.txt(1)_name","0.001_ 2_corsparcc.txt(1)_present","0.001_ 2_corsparcc.txt(1)_Pvalue","0.001_ 3_corsparcc.txt(1)_Cor","0.001_ 3_corsparcc.txt(1)_name","0.001_ 3_corsparcc.txt(1)_present","0.001_ 3_corsparcc.txt(1)_Pvalue","DyNet Variance","interaction","name","selected","shared interaction","shared name"
"45705","0.471790966574","Ftrad_Otu_00048 (interacts with) Ftrad_Otu_00047","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00048 (interacts with) Ftrad_Otu_00047","false","interacts with","Ftrad_Otu_00048 (interacts with) Ftrad_Otu_00047"
"45706","0.44404434858","Ftrad_Otu_00048 (interacts with) Ftrad_Otu_00037","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00048 (interacts with) Ftrad_Otu_00037","false","interacts with","Ftrad_Otu_00048 (interacts with) Ftrad_Otu_00037"
"45707","0.528436559545","Ftrad_Otu_00048 (interacts with) Ftrad_Otu_00018","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00048 (interacts with) Ftrad_Otu_00018","false","interacts with","Ftrad_Otu_00048 (interacts with) Ftrad_Otu_00018"
"45708","-0.470667106421","Ftrad_Otu_00048 (interacts with) BacV5_Otu_000225","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00048 (interacts with) BacV5_Otu_000225","false","interacts with","Ftrad_Otu_00048 (interacts with) BacV5_Otu_000225"
"45709","-0.439286826355","Ftrad_Otu_00048 (interacts with) BacV5_Otu_000196","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00048 (interacts with) BacV5_Otu_000196","false","interacts with","Ftrad_Otu_00048 (interacts with) BacV5_Otu_000196"
"45710","0.510814257138","Ftrad_Otu_00048 (interacts with) BacV5_Otu_000065","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00048 (interacts with) BacV5_Otu_000065","false","interacts with","Ftrad_Otu_00048 (interacts with) BacV5_Otu_000065"
"45711","0.530281974215","Ftrad_Otu_00017 (interacts with) Ftrad_Otu_00005","true","0.0","0.620261941512","Ftrad_Otu_00017 (interacts with) Ftrad_Otu_00005","true","0.0","0.0","interacts with","Ftrad_Otu_00017 (interacts with) Ftrad_Otu_00005","false","interacts with","Ftrad_Otu_00017 (interacts with) Ftrad_Otu_00005"
"45712","0.535614297991","Ftrad_Otu_00017 (interacts with) Ftrad_Otu_00001","true","0.001","0.604141435017","Ftrad_Otu_00017 (interacts with) Ftrad_Otu_00001","true","0.0","0.0","interacts with","Ftrad_Otu_00017 (interacts with) Ftrad_Otu_00001","false","interacts with","Ftrad_Otu_00017 (interacts with) Ftrad_Otu_00001"
"45713","-0.525218342482","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000096","true","0.0","-0.53443675036","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000096","true","0.0","0.0","interacts with","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000096","false","interacts with","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000096"
"45714","-0.542375453205","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000085","true","0.0","-0.656679380576","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000085","true","0.0","0.0","interacts with","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000085","false","interacts with","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000085"
"45715","0.473845383624","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000069","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000069","false","interacts with","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000069"
"45716","-0.447988865721","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000065","true","0.0","-0.471166629547","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000065","true","0.001","0.0","interacts with","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000065","false","interacts with","Ftrad_Otu_00017 (interacts with) BacV5_Otu_000065"
"45717","0.472144008869","Ftrad_Otu_00011 (interacts with) Ftrad_Otu_00001","true","0.001","0.561680962293","Ftrad_Otu_00011 (interacts with) Ftrad_Otu_00001","true","0.0","0.0","interacts with","Ftrad_Otu_00011 (interacts with) Ftrad_Otu_00001","false","interacts with","Ftrad_Otu_00011 (interacts with) Ftrad_Otu_00001"
"45718","-0.480186641384","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000132","true","0.0","-0.540831015727","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000132","true","0.0","0.0","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000132","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000132"
"45719","-0.386272384084","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000119","true","0.001","-0.504858262921","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000119","true","0.0","0.0","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000119","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000119"
"45720","-0.457394862159","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000113","true","0.0","-0.527922711387","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000113","true","0.001","0.0","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000113","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000113"
"45721","-0.474481561958","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000104","true","0.0","-0.473382607505","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000104","true","0.001","0.0","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000104","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000104"
"45722","-0.40532816146","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000100","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000100","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000100"
"45723","-0.467729782003","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000096","true","0.0","-0.496119696919","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000096","true","0.001","0.0","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000096","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000096"
"45724","-0.377476697898","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000085","true","0.0","-0.650427407989","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000085","true","0.0","0.0","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000085","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000085"
"45725","-0.455080103385","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000074","true","0.001","-0.641373837036","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000074","true","0.0","0.0","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000074","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000074"
"45726","0.453482900791","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000069","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000069","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000069"
"45727","-0.567234131602","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000065","true","0.0","-0.542781350687","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000065","true","0.001","0.0","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000065","false","interacts with","Ftrad_Otu_00011 (interacts with) BacV5_Otu_000065"
"45728","0.477068958342","BacV5_Otu_000132 (interacts with) BacV5_Otu_000119","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000119","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000119"
"45729","0.503795570992","BacV5_Otu_000132 (interacts with) BacV5_Otu_000113","true","0.0","0.547732496644","BacV5_Otu_000132 (interacts with) BacV5_Otu_000113","true","0.0","0.0","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000113","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000113"
"45730","0.398410879312","BacV5_Otu_000132 (interacts with) BacV5_Otu_000102","true","0.0","0.505654200299","BacV5_Otu_000132 (interacts with) BacV5_Otu_000102","true","0.0","0.0","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000102","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000102"
"45731","0.377791922517","BacV5_Otu_000132 (interacts with) BacV5_Otu_000074","true","0.001","0.585770662772","BacV5_Otu_000132 (interacts with) BacV5_Otu_000074","true","0.0","0.0","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000074","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000074"
"45732","0.390164317397","BacV5_Otu_000132 (interacts with) BacV5_Otu_000072","true","0.001","0.550604706754","BacV5_Otu_000132 (interacts with) BacV5_Otu_000072","true","0.0","0.0","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000072","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000072"
"45733","0.443733904227","BacV5_Otu_000132 (interacts with) BacV5_Otu_000065","true","0.0","0.470974540342","BacV5_Otu_000132 (interacts with) BacV5_Otu_000065","true","0.0","0.0","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000065","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000065"
"45734","0.439748781763","BacV5_Otu_000100 (interacts with) BacV5_Otu_000065","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000100 (interacts with) BacV5_Otu_000065","false","interacts with","BacV5_Otu_000100 (interacts with) BacV5_Otu_000065"
"45735","0.377498216031","BacV5_Otu_000213 (interacts with) BacV5_Otu_000202","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000202","false","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000202"
"45736","0.358082626722","BacV5_Otu_000213 (interacts with) BacV5_Otu_000151","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000151","false","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000151"
"45737","0.597694147794","BacV5_Otu_000213 (interacts with) BacV5_Otu_000134","true","0.0","0.703716680985","BacV5_Otu_000213 (interacts with) BacV5_Otu_000134","true","0.0","0.0","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000134","false","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000134"
"45738","0.471085220547","BacV5_Otu_000213 (interacts with) BacV5_Otu_000053","true","0.0","0.538677172603","BacV5_Otu_000213 (interacts with) BacV5_Otu_000053","true","0.0","0.0","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000053","false","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000053"
"45739","0.463496162716","BacV5_Otu_000124 (interacts with) BacV5_Otu_000053","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000124 (interacts with) BacV5_Otu_000053","false","interacts with","BacV5_Otu_000124 (interacts with) BacV5_Otu_000053"
"45740","0.498526929884","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00049","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00049","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00049"
"45741","-0.428151938729","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00033","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00033","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00033"
"45742","0.415764991793","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000334","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000334","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000334"
"45743","0.373023043151","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000052","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000052","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000052"
"45744","-0.456315432632","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000052","true","0.001","-0.428360089868","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000052","true","0.0","0.0","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000052","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000052"
"45745","0.352469466318","BacV5_Otu_000205 (interacts with) BacV5_Otu_000203","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000203","false","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000203"
"45746","0.389564742417","BacV5_Otu_000205 (interacts with) BacV5_Otu_000103","true","0.0","0.459240932151","BacV5_Otu_000205 (interacts with) BacV5_Otu_000103","true","0.0","0.0","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000103","false","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000103"
"45747","0.397494339394","BacV5_Otu_000205 (interacts with) BacV5_Otu_000089","true","0.0","0.601413373423","BacV5_Otu_000205 (interacts with) BacV5_Otu_000089","true","0.0","0.0","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000089","false","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000089"
"45748","0.416733747657","BacV5_Otu_000205 (interacts with) BacV5_Otu_000043","true","0.001","0.568821764198","BacV5_Otu_000205 (interacts with) BacV5_Otu_000043","true","0.0","0.0","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000043","false","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000043"
"45749","0.534451340865","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00031","true","0.0","0.789170421568","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00031","true","0.0","0.0","interacts with","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00031","false","interacts with","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00031"
"45750","0.45019263942","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00017","true","0.001","0.689841414884","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00017","true","0.0","0.0","interacts with","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00017","false","interacts with","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00017"
"45751","0.489294065209","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00005","true","0.001","0.801546153896","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00005","true","0.0","0.0","interacts with","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00005","false","interacts with","Ftrad_Otu_00034 (interacts with) Ftrad_Otu_00005"
"45752","-0.366142628807","Ftrad_Otu_00034 (interacts with) BacV5_Otu_000093","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00034 (interacts with) BacV5_Otu_000093","false","interacts with","Ftrad_Otu_00034 (interacts with) BacV5_Otu_000093"
"45753","-0.525305665267","Ftrad_Otu_00034 (interacts with) BacV5_Otu_000042","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00034 (interacts with) BacV5_Otu_000042","false","interacts with","Ftrad_Otu_00034 (interacts with) BacV5_Otu_000042"
"45754","0.363905038355","BacV5_Otu_000202 (interacts with) BacV5_Otu_000042","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000202 (interacts with) BacV5_Otu_000042","false","interacts with","BacV5_Otu_000202 (interacts with) BacV5_Otu_000042"
"45755","0.42782855555","BacV5_Otu_000160 (interacts with) BacV5_Otu_000068","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000160 (interacts with) BacV5_Otu_000068","false","interacts with","BacV5_Otu_000160 (interacts with) BacV5_Otu_000068"
"45756","0.453699355596","BacV5_Otu_000160 (interacts with) BacV5_Otu_000057","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000160 (interacts with) BacV5_Otu_000057","false","interacts with","BacV5_Otu_000160 (interacts with) BacV5_Otu_000057"
"45757","0.421211608177","BacV5_Otu_000160 (interacts with) BacV5_Otu_000041","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000160 (interacts with) BacV5_Otu_000041","false","interacts with","BacV5_Otu_000160 (interacts with) BacV5_Otu_000041"
"45758","-0.489478594709","BacV5_Otu_000067 (interacts with) BacV5_Otu_000043","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000067 (interacts with) BacV5_Otu_000043","false","interacts with","BacV5_Otu_000067 (interacts with) BacV5_Otu_000043"
"45759","-0.504587460845","BacV5_Otu_000067 (interacts with) BacV5_Otu_000041","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000067 (interacts with) BacV5_Otu_000041","false","interacts with","BacV5_Otu_000067 (interacts with) BacV5_Otu_000041"
"45760","0.400605200846","BacV5_Otu_000076 (interacts with) BacV5_Otu_000069","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000069","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000069"
"45761","0.412253696385","BacV5_Otu_000076 (interacts with) BacV5_Otu_000040","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000040","false","interacts with","BacV5_Otu_000076 (interacts with) BacV5_Otu_000040"
"45762","0.422702075129","BacV5_Otu_000068 (interacts with) BacV5_Otu_000040","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000068 (interacts with) BacV5_Otu_000040","false","interacts with","BacV5_Otu_000068 (interacts with) BacV5_Otu_000040"
"45763","0.440564170375","BacV5_Otu_000095 (interacts with) BacV5_Otu_000072","true","0.001","0.699726348717","BacV5_Otu_000095 (interacts with) BacV5_Otu_000072","true","0.0","0.0","interacts with","BacV5_Otu_000095 (interacts with) BacV5_Otu_000072","false","interacts with","BacV5_Otu_000095 (interacts with) BacV5_Otu_000072"
"45764","0.44334630852","BacV5_Otu_000095 (interacts with) BacV5_Otu_000034","true","0.001","0.631590998734","BacV5_Otu_000095 (interacts with) BacV5_Otu_000034","true","0.0","0.0","interacts with","BacV5_Otu_000095 (interacts with) BacV5_Otu_000034","false","interacts with","BacV5_Otu_000095 (interacts with) BacV5_Otu_000034"
"45765","0.386794498172","Ftrad_Otu_00125 (interacts with) Ftrad_Otu_00106","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00125 (interacts with) Ftrad_Otu_00106","false","interacts with","Ftrad_Otu_00125 (interacts with) Ftrad_Otu_00106"
"45766","-0.390530329729","Ftrad_Otu_00125 (interacts with) BacV5_Otu_000033","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00125 (interacts with) BacV5_Otu_000033","false","interacts with","Ftrad_Otu_00125 (interacts with) BacV5_Otu_000033"
"45767","-0.401546912563","Ftrad_Otu_00135 (interacts with) Ftrad_Otu_00093","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) Ftrad_Otu_00093","false","interacts with","Ftrad_Otu_00135 (interacts with) Ftrad_Otu_00093"
"45768","0.383198764877","Ftrad_Otu_00135 (interacts with) Ftrad_Otu_00035","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) Ftrad_Otu_00035","false","interacts with","Ftrad_Otu_00135 (interacts with) Ftrad_Otu_00035"
"45769","0.39976303247","Ftrad_Otu_00135 (interacts with) Ftrad_Otu_00009","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) Ftrad_Otu_00009","false","interacts with","Ftrad_Otu_00135 (interacts with) Ftrad_Otu_00009"
"45770","-0.476042503489","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000201","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000201","false","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000201"
"45771","-0.364621758796","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000143","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000143","false","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000143"
"45772","-0.432903456531","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000063","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000063","false","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000063"
"45773","-0.391343564988","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000062","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000062","false","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000062"
"45774","-0.40369821131","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000057","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000057","false","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000057"
"45775","-0.42767930157","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000041","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000041","false","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000041"
"45776","-0.431577409767","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000027","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000027","false","interacts with","Ftrad_Otu_00135 (interacts with) BacV5_Otu_000027"
"45777","-0.380768387179","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00034","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00034","false","interacts with","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00034"
"45778","-0.414112240927","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00032","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00032","false","interacts with","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00032"
"45779","0.367979227116","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00028","true","0.001","0.508958398238","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00028","true","0.0","0.0","interacts with","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00028","false","interacts with","Ftrad_Otu_00035 (interacts with) Ftrad_Otu_00028"
