"SUID","0.001_ 1_corsparcc.txt_Cor","0.001_ 1_corsparcc.txt_name","0.001_ 1_corsparcc.txt_present","0.001_ 1_corsparcc.txt_Pvalue","0.001_ 2_corsparcc.txt(1)_Cor","0.001_ 2_corsparcc.txt(1)_name","0.001_ 2_corsparcc.txt(1)_present","0.001_ 2_corsparcc.txt(1)_Pvalue","DyNet Variance","interaction","name","selected","shared interaction","shared name"
"52021",,,"false",,"0.362274985971","Otrad_Otu_00055 (interacts with) BacV5_Otu_000006","true","0.001","0.5","interacts with","Otrad_Otu_00055 (interacts with) BacV5_Otu_000006","false","interacts with","Otrad_Otu_00055 (interacts with) BacV5_Otu_000006"
"52022",,,"false",,"0.438898035041","Otrad_Otu_00055 (interacts with) BacV5_Otu_000043","true","0.001","0.5","interacts with","Otrad_Otu_00055 (interacts with) BacV5_Otu_000043","false","interacts with","Otrad_Otu_00055 (interacts with) BacV5_Otu_000043"
"52023",,,"false",,"0.378826003427","Otrad_Otu_00055 (interacts with) BacV5_Otu_000268","true","0.001","0.5","interacts with","Otrad_Otu_00055 (interacts with) BacV5_Otu_000268","false","interacts with","Otrad_Otu_00055 (interacts with) BacV5_Otu_000268"
"52024",,,"false",,"-0.419115559218","Otrad_Otu_00055 (interacts with) Ftrad_Otu_00010","true","0.001","0.5","interacts with","Otrad_Otu_00055 (interacts with) Ftrad_Otu_00010","false","interacts with","Otrad_Otu_00055 (interacts with) Ftrad_Otu_00010"
"52025",,,"false",,"0.381866663328","Otrad_Otu_00055 (interacts with) Ftrad_Otu_00054","true","0.0","0.5","interacts with","Otrad_Otu_00055 (interacts with) Ftrad_Otu_00054","false","interacts with","Otrad_Otu_00055 (interacts with) Ftrad_Otu_00054"
"52026",,,"false",,"0.420793051873","Otrad_Otu_00055 (interacts with) Ftrad_Otu_00091","true","0.0","0.5","interacts with","Otrad_Otu_00055 (interacts with) Ftrad_Otu_00091","false","interacts with","Otrad_Otu_00055 (interacts with) Ftrad_Otu_00091"
"52027",,,"false",,"0.715523165409","Otrad_Otu_00055 (interacts with) Otrad_Otu_00003","true","0.0","0.5","interacts with","Otrad_Otu_00055 (interacts with) Otrad_Otu_00003","false","interacts with","Otrad_Otu_00055 (interacts with) Otrad_Otu_00003"
"52028",,,"false",,"0.51376753989","Otrad_Otu_00055 (interacts with) Otrad_Otu_00011","true","0.0","0.5","interacts with","Otrad_Otu_00055 (interacts with) Otrad_Otu_00011","false","interacts with","Otrad_Otu_00055 (interacts with) Otrad_Otu_00011"
"52029",,,"false",,"0.425474155076","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000006","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000006","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000006"
"52030",,,"false",,"0.376097668129","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000040","true","0.001","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000040","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000040"
"52031",,,"false",,"0.39439353914","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000043","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000043","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000043"
"52032",,,"false",,"0.364134979474","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000059","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000059","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000059"
"52033",,,"false",,"0.376186159194","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000084","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000084","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000084"
"52034",,,"false",,"-0.386001059225","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000085","true","0.001","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000085","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000085"
"52035",,,"false",,"0.404922303516","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000092","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000092","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000092"
"52036",,,"false",,"0.417498812131","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000103","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000103","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000103"
"52037",,,"false",,"0.337579439198","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000107","true","0.001","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000107","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000107"
"52038",,,"false",,"-0.367969089427","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000191","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000191","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000191"
"52039",,,"false",,"0.316578553771","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000255","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000255","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000255"
"52040",,,"false",,"-0.336976546843","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000415","true","0.001","0.5","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000415","false","interacts with","Ftrad_Otu_00368 (interacts with) BacV5_Otu_000415"
"52041",,,"false",,"0.436230862603","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00003","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00003","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00003"
"52042",,,"false",,"0.395326343848","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00004","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00004","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00004"
"52043",,,"false",,"-0.445409518731","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00007","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00007","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00007"
"52044",,,"false",,"-0.448924426581","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00009","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00009","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00009"
"52045",,,"false",,"-0.45887886452","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00010","true","0.001","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00010","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00010"
"52046",,,"false",,"-0.439802694623","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00020","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00020","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00020"
"52047",,,"false",,"0.483208115192","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00059","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00059","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00059"
"52048",,,"false",,"0.397163803133","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00091","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00091","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00091"
"52049",,,"false",,"0.323690485825","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00113","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00113","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00113"
"52050",,,"false",,"-0.394275799298","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00122","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00122","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00122"
"52051",,,"false",,"0.386663054979","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00154","true","0.001","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00154","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00154"
"52052",,,"false",,"-0.364234077314","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00289","true","0.0","0.5","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00289","false","interacts with","Ftrad_Otu_00368 (interacts with) Ftrad_Otu_00289"
"52053",,,"false",,"0.530416397224","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000006","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000006","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000006"
"52054",,,"false",,"-0.388544324385","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000009","true","0.001","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000009","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000009"
"52055",,,"false",,"0.404335881828","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000012","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000012","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000012"
"52056",,,"false",,"0.398500776555","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000033","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000033","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000033"
"52057",,,"false",,"0.415788501757","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000040","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000040","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000040"
"52058",,,"false",,"0.442530424632","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000041","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000041","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000041"
"52059",,,"false",,"0.463998324748","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000043","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000043","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000043"
"52060",,,"false",,"0.523429693941","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000084","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000084","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000084"
"52061",,,"false",,"-0.417440288453","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000127","true","0.001","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000127","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000127"
"52062",,,"false",,"0.360360811158","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000136","true","0.001","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000136","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000136"
"52063",,,"false",,"-0.521636576711","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000153","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000153","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000153"
"52064",,,"false",,"-0.386597394265","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000191","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000191","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000191"
"52065",,,"false",,"0.388325673793","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000268","true","0.001","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000268","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000268"
"52066",,,"false",,"-0.376770666586","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000415","true","0.001","0.5","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000415","false","interacts with","Ftrad_Otu_00189 (interacts with) BacV5_Otu_000415"
"52067",,,"false",,"0.492016220138","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00003","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00003","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00003"
"52068",,,"false",,"0.500620061471","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00004","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00004","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00004"
"52069",,,"false",,"-0.517640765798","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00010","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00010","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00010"
"52070",,,"false",,"-0.45350914611","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00040","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00040","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00040"
"52071",,,"false",,"-0.446337319731","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00055","true","0.001","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00055","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00055"
"52072",,,"false",,"0.587800714061","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00059","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00059","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00059"
"52073",,,"false",,"-0.419933111991","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00061","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00061","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00061"
"52074",,,"false",,"-0.443098625685","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00062","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00062","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00062"
"52075",,,"false",,"0.530208168074","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00093","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00093","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00093"
"52076",,,"false",,"0.341171199302","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00099","true","0.001","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00099","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00099"
"52077",,,"false",,"-0.370066583737","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00119","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00119","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00119"
"52078",,,"false",,"-0.411055054215","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00121","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00121","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00121"
"52079",,,"false",,"-0.447564081852","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00124","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00124","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00124"
"52080",,,"false",,"-0.437321591064","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00144","true","0.0","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00144","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00144"
"52081",,,"false",,"0.373605591997","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00154","true","0.001","0.5","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00154","false","interacts with","Ftrad_Otu_00189 (interacts with) Ftrad_Otu_00154"
"52082",,,"false",,"-0.401119759375","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000006","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000006","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000006"
"52083",,,"false",,"-0.434919229917","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000012","true","0.001","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000012","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000012"
"52084",,,"false",,"-0.416565010497","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000027","true","0.001","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000027","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000027"
"52085",,,"false",,"-0.483751776744","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000033","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000033","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000033"
"52086",,,"false",,"-0.397899969615","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000040","true","0.001","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000040","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000040"
"52087",,,"false",,"-0.500482428194","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000041","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000041","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000041"
"52088",,,"false",,"-0.425681558037","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000057","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000057","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000057"
"52089",,,"false",,"-0.402621284523","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000059","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000059","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000059"
"52090",,,"false",,"-0.459357561594","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000063","true","0.001","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000063","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000063"
"52091",,,"false",,"-0.466305641089","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000076","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000076","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000076"
"52092",,,"false",,"-0.415695124469","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000084","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000084","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000084"
"52093",,,"false",,"-0.423449996864","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000156","true","0.001","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000156","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000156"
"52094",,,"false",,"-0.350770648398","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000197","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000197","false","interacts with","Ftrad_Otu_00144 (interacts with) BacV5_Otu_000197"
"52095",,,"false",,"0.478783970251","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00007","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00007","false","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00007"
"52096",,,"false",,"0.51937870926","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00009","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00009","false","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00009"
"52097",,,"false",,"0.512833178036","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00010","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00010","false","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00010"
"52098",,,"false",,"0.421045165643","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00020","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00020","false","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00020"
"52099",,,"false",,"0.475072465625","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00035","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00035","false","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00035"
"52100",,,"false",,"0.409291122503","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00055","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00055","false","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00055"
"52101",,,"false",,"-0.446259316141","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00059","true","0.001","0.5","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00059","false","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00059"
"52102",,,"false",,"0.378983771586","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00067","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00067","false","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00067"
"52103",,,"false",,"-0.424701503602","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00093","true","0.0","0.5","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00093","false","interacts with","Ftrad_Otu_00144 (interacts with) Ftrad_Otu_00093"
